Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,NOR.Novel.Object.Side,NOR.Center.Zone.first.10,NOR.Distance.Traveled.first.10,NOR.Dur.Periph.first.10,NOR.Lat.to.Periph.first.10,NOR.Object.Right.NP.Dur.First.10,NOR.Object.Right.CP.Dur.First.10,NOR.Object.Left.NP.Dur.10,NOR.Object.Left.CP.Dur.First.10,NOR.Object.Right.CP.Lat.first.10,NOR.Object.Left.CP.Lat.first.10,NOE.Arena,NOE.Center.Zone.Duration,NOE.Distance.Travelled,NOE.Duration.in.Periphery,NOE.Latency.to.Periphery,NOE.Object.Right..NP.Dur,NOE.Object.Right..CP.Dur,NOE.Object.Left.NP..Dur,NOE.Object.Left..CP.Dur,NOE.Object.Right..CP.Lat,NOE.Object.Left..CP.Lat
DO.1190,M,G11,CSDO-M-58,8/20/2012,9/26/2013,402,Novel Object Test,R,214.25578,6379.345,380.00524,2701.654,1.16781,0.033366,2.969576,0.033366,2391.2738,1083.3938,Arena 8,280.475,11137.9,317.678,0,54.9872,18.8852,23.0559,10.21,5.47202,4.73797
DO.1191,M,G11,CSDO-M-59,8/21/2012,3/21/2013,212,Novel Object Test,R,461.652,5528.104,133.64342,2802.2098,3.470064,0.233562,0.700686,NA,2207.7951,1293.699,Arena 2,124.789,4077.85,475.265,0,42.7085,2.50245,49.1815,0.467124,25.4583,60.6594
DO.1192,M,G11,CSDO-M-59,8/22/2012,3/21/2013,211,Novel Object Test,L,28.694764,3801.138,569.7705,2700,0.567222,NA,3.870456,NA,615.6362,420.6121,Arena 3,290.117,4840.85,308.202,1.43474,55.4543,7.77428,72.6378,28.261,125.656,43.0421
DO.1193,M,G11,CSDO-M-59,8/22/2012,3/21/2013,211,Novel Object Test,R,205.21336,4057.562,392.35096,2702.471,30.162866,4.204116,13.546592,NA,2181.135,1440.377,Arena 4,260.555,5121,308.535,0.066732,62.8615,42.2747,39.3385,18.8852,62.1942,21.2208
DO.1194,M,G11,CSDO-M-59,8/19/2012,3/21/2013,214,Novel Object Test,L,276.8503,5000.059,321.3481,2715.005,6.105976,NA,2.268888,NA,2207.3941,2721.8979,Arena 5,480.003,5066.55,67.2659,4.77134,12.1452,4.23748,14.681,0.200196,19.2522,394.186
DO.1195,M,G11,CSDO-M-59,8/22/2012,3/21/2013,211,Novel Object Test,R,145.909616,4878.14,454.0236,2707.065,23.456292,0.33366,21.821366,0.200196,2539.7175,2491.2046,Arena 6,62.0608,4472.4,533.856,0.300294,1.90186,NA,6.70657,0.300294,NA,357.083
DO.1196,M,G11,CSDO-M-60,8/20/2012,3/21/2013,213,Novel Object Test,R,171.267616,4462.388,425.8961,2701.962,23.623134,2.76938,18.084364,0.83415,2965.649,2941.0189,Arena 4,349.075,5485.45,243.572,0,68.8674,42.208,41.5073,37.4033,60.6928,13.8803
DO.1197,M,G11,CSDO-M-60,8/19/2012,3/21/2013,214,Novel Object Test,L,279.0191,5329.743,318.1115,2708.9225,38.704588,9.375846,13.31303,7.240424,2803.74581,1989.713,Arena 5,239.902,5410.4,323.216,0,74.0725,40.8733,43.3424,14.5809,2.90284,20.1864
DO.1198,M,G11,CSDO-M-60A,8/19/2012,3/13/2013,206,Novel Object Test,L,62.294248,7743.657,533.9688,2700.196,10.84395,0.16683,1.6683,NA,1953.813,1684.4229,Arena 1,105.437,13473.7,477.134,16.9166,36.0353,23.3562,38.5377,24.9578,17.05,0
DO.1199,M,G11,CSDO-M-60,8/22/2012,3/21/2013,211,Novel Object Test,R,223.0644,5071.166,374.09947,2729.5993,22.221754,2.23552,8.775252,1.234538,1979.5381,1310.984,Arena 6,87.5524,4310.67,507.73,9.84297,14.1138,0.300294,19.1187,14.0805,43.2423,194.757
DO.1200,M,G11,CSDO-M-60,8/17/2012,3/21/2013,216,Novel Object Test,L,438.909,12182.383,157.62101,2713.913182,12.979378,11.644742,17.984278,7.273782,2766.5322,2764.312,Arena 7,405.931,11614.8,189.319,1.06771,37.0696,24.891,62.8949,45.4779,28.3945,29.6957
DO.1201,F,G12,CSDO-F-61,11/9/2012,5/30/2013,202,Novel Object Test,L,304.37728,6495.79,292.48629,2738.725,9.375844,5.438656,13.112842,25.825258,2128.684,2458.2993,Arena 4,299.627,4657.85,299.96,0,32.7988,21.9548,76.942,42.5083,138.669,112.01
DO.1202,F,G12,CSDO-F-61,11/9/2012,5/30/2013,202,Novel Object Test,R,23.222778,5883.509,573.8077,2700.066732,3.60353,0.100098,0.033366,NA,1441.344,444.502,Arena 5,86.4179,5671.56,490.814,1.50147,60.2924,36.8694,27.4602,5.33856,16.316,277.739
DO.1203,F,G12,CSDO-F-61,11/9/2012,5/30/2013,202,Novel Object Test,L,120.663972,4011.175,479.336,2714.344,12.612354,0.100098,36.001906,0.467124,1885.7792,1424.6172,Arena 6,202.665,7081.81,397.389,0,52.9185,29.3621,36.8361,15.8488,83.2815,39.6722
DO.1204,F,G12,CSDO-F-61,11/9/2012,5/30/2013,202,Novel Object Test,R,101.36606,5067.891,498.634,2700.245,1.968596,NA,1.935232,NA,2210.7316,1900.1597,Arena 7,145.576,5904.66,454.478,0,23.8901,0.233562,39.8056,14.8812,532.922,85.5838
DO.1205,F,G12,CSDO-F-61,11/9/2012,5/30/2013,202,Novel Object Test,L,93.39136,5006.023,506.6087,2704.41683,10.910686,NA,3.803718,NA,902.55059,919.4998,Arena 8,214.243,5730.63,385.811,3.70363,34,14.0805,9.94307,1.7684,3.00294,61.1265
DO.1206,F,G12,CSDO-F-62,11/9/2012,12/19/2013,405,Novel Object Test,R,40.71913,7849.227,554.6096,2711.8116,0.300294,NA,1.868498,0.16683,875.857,1119.4623,Arena 2,159.823,5832.44,431.489,0,38.7379,9.20902,2.33562,0.800784,115.947,3.77036
DO.1207,F,G12,CSDO-F-62,11/9/2012,12/19/2013,405,Novel Object Test,L,7.173682,3356.109,592.8263,2702.13542,2.63591,NA,0.600588,NA,580.569,NA,Arena 5,19.8528,3513.16,568.857,3.70363,12.3121,4.37095,28.1275,2.46908,576.464,335.295
DO.1208,F,G12,CSDO-F-62,11/9/2012,12/19/2013,405,Novel Object Test,R,103.56816,11722.592,480.8833,2700.264,8.908726,1.6683,13.112848,2.736012,2292.81221,2870.8095,Arena 6,81.8802,9755.83,502.692,0,44.7104,18.9519,33.0991,12.3121,282.91,155.853
DO.1209,F,G12,CSDO-F-62,11/9/2012,12/19/2013,405,Novel Object Test,L,112.97722,7729.301,487.0228,2704.781,4.070654,0.133464,3.036302,0.066732,2360.6437,2110.9329,Arena 7,88.6868,6819.66,496.052,0,15.7154,6.17271,15.7821,2.70265,46.0784,159.857
DO.1210,F,G12,CSDO-F-62,11/9/2012,12/19/2013,405,Novel Object Test,R,108.50623,5214.653,472.1748,2701.764,3.903822,NA,2.10206,0.100098,1362.6,520.4435,Arena 8,29.0618,3915.29,553.208,0,10.4102,1.8685,25.1913,0.467124,76.7752,372.698
DO.1211,F,G12,CSDO-F-63,11/9/2012,12/19/2013,405,Novel Object Test,L,21.62119,4695.447,572.106,2700,NA,NA,0.33366,0.033366,889.80462,2322.012,Arena 2,10.0765,2886.45,585.073,5.63885,8.27477,0.867516,20.9538,1.10108,4.9048,66.9322
DO.1212,F,G12,CSDO-F-63,11/9/2012,12/19/2013,405,Novel Object Test,R,251.5254,8739.968,338.9319,2701.312,10.910688,17.183494,12.745816,2.202152,2740.8719,1841.8028,Arena 5,267.495,11028.2,328.655,0,48.7144,27.3268,43.5093,22.0216,15.4485,19.5858
DO.1213,F,G12,CSDO-F-63,11/9/2012,12/19/2013,405,Novel Object Test,L,151.06051,6565.676,445.336,2725.04,0.100098,NA,0.400392,NA,763.214,491.7144,Arena 6,96.9616,7221.26,498.188,0.800784,6.84003,1.53484,5.87242,0.16683,47.3464,211.24
DO.1214,F,G12,CSDO-F-63,11/9/2012,12/19/2013,405,Novel Object Test,R,155.95266,5643.559,438.5086,2717.345,8.2414,0.100098,4.504408,0.433758,2368.7193,1975.4338,Arena 7,36.3689,4629.23,539.895,1.83513,8.90872,0.133464,1.73503,0.16683,577.932,36.0686
DO.1215,F,G12,CSDO-F-63,11/9/2012,12/19/2013,405,Novel Object Test,L,110.17454,6784.312,472.4753,2712.066,0.300294,NA,0.066732,NA,2205.0258,582.17,Arena 8,134.332,7247.89,458.716,9.00882,16.5162,0.50049,8.3415,0.66732,74.5063,85.4837
DO.1216,F,G12,CSDO-F-64,11/9/2012,6/13/2013,216,Novel Object Test,L,50.88307,2637.481,548.0158,2700.1589,4.070648,NA,5.43867,NA,639.3255,1100.944,Arena 1,40.8066,3898.45,557.212,0,27.0598,1.40137,9.00882,0.16683,267.796,317.177
DO.1217,F,G12,CSDO-F-64,11/9/2012,6/13/2013,216,Novel Object Test,R,286.3136,5266.135,312.2724,2737.4483,34.867466,6.706576,27.79388,4.904804,2700.88,2953.82547,Arena 2,143.807,6843.49,454.178,0,55.2875,23.0225,52.2845,27.3601,75.3738,116.614
DO.1218,F,G12,CSDO-F-64,11/9/2012,6/13/2013,216,Novel Object Test,L,188.79744,2488.0802,410.1016,2711.93224,4.437674,NA,5.538752,NA,1160.4358,481.97138,Arena 3,176.239,3284.6,421.78,3.16977,16.5495,NA,21.2541,2.80274,NA,156.82
DO.1219,F,G12,CSDO-F-64,11/9/2012,6/13/2013,216,Novel Object Test,R,189.46476,6413.37,377.4696,2708.672,21.087318,0.133464,14.61431,1.067712,2495.6767,2429.0789,Arena 4,345.905,6573.62,251.847,0.900882,44.9774,20.6536,35.9352,7.54072,12.4122,56.155
DO.1220,F,G12,CSDO-F-64,11/9/2012,6/13/2013,216,Novel Object Test,L,7.440616,2046.5233,591.3582,2700.50049,NA,NA,8.17467,NA,NA,955.265,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DO.1221,F,G12,CSDO-F-65,11/9/2012,6/6/2013,209,Novel Object Test,L,54.920386,4642.85,541.0755,2703.50343,1.568206,NA,1.96859,NA,484.7408,226.021,Arena 3,165.662,8672.5,428.386,8.4416,79.7447,21.9882,39.6388,2.56918,82.7143,74.2394
DO.1222,F,G12,CSDO-F-65,11/9/2012,6/6/2013,209,Novel Object Test,R,26.15894,3451.685,517.4191,2702.5792,1.96859,NA,1.601568,NA,672.7255,847.0041,Arena 4,123.988,7252.71,472.763,0,20.0196,4.50441,14.2473,8.60843,17.9175,8.27477
DO.1223,F,G12,CSDO-F-65,11/9/2012,6/6/2013,209,Novel Object Test,L,152.72872,6388.885,443.2672,2732.274,7.173698,2.202156,11.578012,NA,2830.6047,2966.7617,Arena 5,167.03,6936.7,391.517,0.50049,47.1128,33.5328,46.312,22.6221,4.00392,115.446
DO.1224,F,G12,CSDO-F-65,11/9/2012,6/6/2013,209,Novel Object Test,R,79.878192,5657.223,515.7843,2700,1.267908,0.200196,5.138354,0.100098,2137.324,1651.65,Arena 6,63.4288,5738.88,536.625,0.934248,11.4779,9.40921,18.418,17.4171,55.5544,98.4631
DO.1225,F,G12,CSDO-F-65,11/9/2012,6/6/2013,209,Novel Object Test,L,281.4088,10064.072,310.78371,2745.784,5.538754,2.302258,13.212938,2.63591,2829.88708,2069.4258,Arena 7,186.416,10275,388.347,0,21.3542,26.7262,12.5123,13.947,7.94111,89.6211
DO.1226,F,G12,CSDO-F-66,11/9/2012,6/6/2013,209,Novel Object Test,R,5.738948,4842.452,593.8271,2700,10.977416,NA,0.300294,NA,1418.956,634.02,Arena 1,11.0108,4950.5,588.076,0,12.4789,1.10108,2.66928,5.97251,538.494,389.615
DO.1227,F,G12,CSDO-F-66,11/9/2012,6/6/2013,209,Novel Object Test,L,109.786692,3790.468,489.6127,2708.202,9.97644,0.800784,39.471904,NA,2388.071,1999.3567,Arena 2,72.5043,5993.18,526.582,0,26.8596,6.20608,21.1207,1.10108,307.201,0.400392
DO.1228,F,G12,CSDO-F-66,11/9/2012,6/6/2013,209,Novel Object Test,R,246.08685,11198.006,350.5766,2705.771026,14.01371,2.06869,10.34346,4.571146,2840.8815,2368.70022,Arena 3,268.062,9054.93,291.052,0.400392,59.9587,15.7821,26.9597,6.50637,67.9665,9.30911
DO.1229,F,G12,CSDO-F-66,11/9/2012,6/6/2013,209,Novel Object Test,L,437.1071,7634.099,144.575018,2783.25051,19.018614,21.92147,20.68691,32.665276,1635.0206,2018.44697,Arena 4,423.014,8157.48,174.204,5.73895,97.4955,77.7094,67.7663,82.3473,34.1334,21.3542
DO.1230,F,G12,CSDO-F-66,11/9/2012,6/6/2013,209,Novel Object Test,R,64.52982,5438.4567,519.8215,2701.824,6.139346,0.867516,3.770358,2.535814,857.1732,597.91862,Arena 5,232.661,7007.64,337.697,0,23.6231,26.5927,11.2777,2.43572,7.87438,3.70363
DO.1236,F,G12,CSDO-F-68,11/9/2012,5/30/2013,202,Novel Object Test,R,447.4171,8258.014,152.58282,2759.947992,18.584854,10.109898,36.435656,58.590638,2317.4682,2728.0948,Arena 3,343.837,6068.99,255.45,0,60.5927,15.5486,71.0696,27.9273,163.193,91.9233
DO.1237,F,G12,CSDO-F-68,11/9/2012,5/30/2013,202,Novel Object Test,L,313.5529,7150.499,283.2774,2716.903,23.902644,0.867516,19.152086,1.7684,2670.8123,2801.857,Arena 4,287.014,5113.91,301.529,0,78.8105,40.4062,74.9067,18.0844,247.743,25.4249
DO.1238,F,G12,CSDO-F-68,11/9/2012,5/30/2013,202,Novel Object Test,L,95.793838,9815.567,498.7677,2700.011,13.079476,2.435718,1.468104,0.967614,2301.0659,1284.7242,Arena 5,79.9783,10967.1,489.146,0,35.3012,53.9195,26.526,23.4897,19.3523,4.53778
DO.1239,F,G12,CSDO-F-68,11/9/2012,5/30/2013,202,Novel Object Test,R,148.524704,5851.867,451.4753,2716.456,8.875352,0.233562,9.242386,0.100098,1886.8472,2204.725,Arena 6,98.096,5355.25,501.191,0,19.9195,10.6438,26.526,5.0049,146.143,139.47
DO.1240,F,G12,CSDO-F-68,11/9/2012,5/30/2013,202,Novel Object Test,L,154.25107,6440.649,445.582,2700.734052,4.871438,0.367026,5.13836,0.266928,2874.41371,1575.643,Arena 7,239.735,6925.14,346.873,0,49.4484,6.70657,39.7723,6.80666,75.4739,28.3277
DO.1241,F,G12,CSDO-F-69,11/9/2012,5/23/2013,195,Novel Object Test,L,138.66908,3262.447,460.1297,2731.11237,14.247284,NA,15.915578,0.934248,2643.2883,2330.637,Arena 2,140.337,4184.47,459.617,7.44062,50.6496,24.9911,28.7949,5.0049,79.0107,89.254
DO.1242,F,G12,CSDO-F-69,11/9/2012,5/23/2013,195,Novel Object Test,R,318.0113,4313.729,279.3194,2720.965,16.883208,0.100098,16.649634,0.50049,2832.5734,2629.21149,Arena 3,340.9,5023.46,259.054,0,95.994,18.9853,55.7546,10.7105,16.6496,29.4955
DO.1243,F,G12,CSDO-F-69,11/9/2012,5/23/2013,195,Novel Object Test,L,199.2951,11203.005,391.0955,2702.8674,7.874382,4.938166,18.31794,8.041206,1592.7094,2826.8398,Arena 4,282.877,14826.8,289.083,0,22.2885,12.3788,42.4749,27.5603,45.0107,47.7467
DO.1244,F,G12,CSDO-F-69,11/9/2012,5/23/2013,195,Novel Object Test,R,191.46669,6489.991,368.5607,2725.0924,22.355216,13.17955,7.407254,8.47497,2859.23338,2058.08241,Arena 5,19.786,5463.84,545.134,0,11.3111,0.066732,5.0049,0.300294,482.873,66.732
DO.1245,F,G12,CSDO-F-69,11/9/2012,5/23/2013,195,Novel Object Test,L,18.785056,4033.997,577.2778,2706.867,5.004894,NA,0.200196,NA,626.113,933.615,Arena 6,156.62,5038.15,442.133,0.800784,46.0451,15.7154,42.6751,21.6212,72.7712,67.7997
DO.1246,F,G12,CSDO-F-70,11/9/2012,5/23/2013,195,Novel Object Test,R,19.986224,8670.499,579.7802,2700,11.94503,1.70167,0.100098,0.900882,1067.7453,477.0669,Arena 3,185.782,13525.7,411.303,0.934248,9.87634,4.10402,11.211,7.30715,6.73993,1.80176
DO.1247,F,G12,CSDO-F-70,11/9/2012,5/23/2013,195,Novel Object Test,L,195.73746,2843.399,403.762,2362.342,23.055914,0.533856,27.47277,0.900882,2616.26532,1201.2433,Arena 4,136.5,3873.57,443.501,0,59.0912,20.2865,21.421,3.60353,281.209,179.876
DO.1248,F,G12,CSDO-F-70,11/9/2012,5/23/2013,195,Novel Object Test,R,394.086,3936.778,205.91399,2733.853,6.239446,0.200196,17.85079,0.100098,2147.8687,1667.43294,Arena 5,263.258,2760.06,301.095,0,58.7575,16.683,57.2561,5.43866,13.2797,251.413
DO.1249,F,G12,CSDO-F-70,11/9/2012,5/23/2013,195,Novel Object Test,L,169.99984,4233.696,430.0002,2718.4,1.901862,NA,7.774274,0.66732,1651.8165,1991.316,Arena 6,106.938,4852.92,492.716,1.53484,50.0156,6.73993,20.5868,7.20706,50.1157,19.0186
DO.1250,F,G12,CSDO-F-70,11/9/2012,5/23/2013,195,Novel Object Test,R,55.733838,5211.058,509.6321,2704.8164,4.437678,NA,3.870456,NA,2285.37,1596.396,Arena 7,43.0755,3407.67,556.578,0.83415,8.87536,0.033366,17.1168,0.033366,154.084,421.312
DO.1251,F,G12,CSDO-F-71,11/9/2012,6/13/2013,216,Novel Object Test,R,72.73787,3652.63,525.06,2700,24.824298,0.200196,10.710496,1.267908,2307.157,2383.867,Arena 1,67.6996,6978.11,532.088,0,26.6594,2.96957,30.6634,7.37389,81.1461,75.7742
DO.1252,F,G12,CSDO-F-71,11/9/2012,6/13/2013,216,Novel Object Test,L,38.11656,3158.388,559.6814,2700,4.137382,NA,13.279666,NA,1526.5274,2446.5635,Arena 2,76.8419,6957.32,522.945,0,37.9371,10.3101,27.6938,0.400392,1.33464,546.368
DO.1253,F,G12,CSDO-F-71,11/9/2012,6/13/2013,216,Novel Object Test,R,243.0714,5424.22,353.3251,2707.807,11.377808,3.470062,11.945034,7.207054,2700,2342.3944,Arena 3,207.136,4548.25,392.651,0,37.2365,3.03631,22.5221,1.50147,109.574,64.2963
DO.1254,F,G12,CSDO-F-71,11/9/2012,6/13/2013,216,Novel Object Test,L,277.438424,3276.665,320.35949,2774.715,18.351302,1.00098,14.48084,5.705588,2440.791,2400.978,Arena 4,194.223,4337.7,405.564,1.06771,23.3228,3.26987,14.3474,0.066732,103.468,553.609
DO.1255,F,G12,CSDO-F-71,11/9/2012,6/13/2013,216,Novel Object Test,R,231.17232,5093.212,360.2861,2705.557,7.173694,1.935226,9.989032,6.70657,2621.28878,2867.3736,Arena 5,141.438,7164.95,436.794,0,44.0765,30.5299,41.1069,19.0854,3.03631,64.4297
DO.1256,F,G12,CSDO-F-72,11/9/2012,12/12/2013,398,Novel Object Test,L,116.547414,3793.292,482.8186,2711.17323,12.178584,0.767418,35.968572,9.776246,1611.4083,2924.1623,Arena 7,126.657,4456.94,432.056,0,22.7556,12.0785,35.5682,7.97447,323.517,313.54
DO.1257,F,G12,CSDO-F-72,11/9/2012,12/12/2013,398,Novel Object Test,L,53.55253,2663.0564,546.4475,2702.43572,NA,NA,NA,NA,143.24,134.799,Arena 8,81.2128,3944.77,517.006,0.934248,36.4357,1.16781,3.63689,0.567222,31.7644,20.1864
DO.1258,F,G12,CSDO-F-72,11/9/2012,12/12/2013,398,Novel Object Test,L,28.227664,3063.974,571.7724,2700.536856,0.900882,NA,1.03435,NA,573.728,1100.9448,Arena 1,91.2226,5202.86,500.457,0,17.317,3.3366,42.6751,7.64081,94.8262,67.4661
DO.1259,F,G12,CSDO-F-72,11/9/2012,12/12/2013,398,Novel Object Test,R,21.733858,4615.241,578.1994,2700,0.100098,NA,0.300294,0.200196,NA,1822.885,Arena 2,105.904,6006.44,482.272,0,33.366,5.03827,30.0961,3.57016,440.031,273.601
DO.1260,F,G12,CSDO-F-72,11/9/2012,12/19/2013,405,Novel Object Test,L,100.73205,13200.26,473.9098,2702.132798,3.5368,0.734052,5.472024,5.238458,1734.5326,1827.2218,Arena 5,220.85,7490.2,353.346,0,30.6967,14.8479,53.0186,26.6594,8.74189,23.4897
DO.1261,M,G12,CSDO-M-61A,11/9/2012,6/6/2013,209,Novel Object Test,R,210.30598,8928.217,386.6911,2714.105,5.405288,2.402348,14.280654,1.401372,2682.03041,2406.8545,Arena 1,161.458,6942.41,423.815,0,63.2953,34.7006,63.6623,14.7144,62.2276,64.1295
DO.1262,M,G12,CSDO-M-61,11/9/2012,6/6/2013,209,Novel Object Test,R,104.10202,7631.547,491.8941,2705.409,12.545614,2.168792,12.21195,1.60157,2895.6008,2600.2092,Arena 2,122.086,10209.6,476.967,0,68.0666,21.0206,24.5907,23.4897,71.0028,3.26987
DO.1263,M,G12,CSDO-M-61B,11/9/2012,6/6/2013,209,Novel Object Test,L,224.36551,7307.185,371.63058,2707.087,19.385654,0.266928,57.589736,17.11676,2879.74,2807.6964,Arena 3,285.913,8119.1,303.964,8.2414,28.5613,21.7546,48.5475,26.893,79.0107,3.70363
DO.1264,M,G12,CSDO-M-61C,11/9/2012,6/6/2013,209,Novel Object Test,R,329.923,9769.075,266.0731,2713.4112,28.294328,9.30912,9.742874,14.914602,2805.1289,2843.78093,Arena 4,289.283,7312.55,305.399,0,30.9636,19.6192,25.525,34.1334,45.1442,3.4367
DO.1265,M,G12,CSDO-M-61A,11/9/2012,6/6/2013,209,Novel Object Test,R,162.5591,16542.26,437.4075,2701.69274,18.985256,30.096138,10.009792,44.576986,2827.793,2769.497052,Arena 5,224.019,13749.8,347.574,6.84003,74.6064,100.732,57.8566,74.9067,0,64.3964
DO.1266,M,G12,CSDO-M-62,11/9/2012,5/20/2013,192,Novel Object Test,R,105.716128,3948.553,494.2838,2702.379,15.248262,NA,4.337582,NA,1711.376,2436.719,Arena 1,113.478,3130.19,486.476,0,33.2993,0.367026,37.4367,0.066732,568.957,0.567222
DO.1267,M,G12,CSDO-M-62,11/9/2012,5/23/2013,195,Novel Object Test,L,146.62283,3135.5475,453.3771,2751.617366,4.504412,1.668296,6.539728,NA,1802.73244,1907.668,Arena 2,295.189,2606.31,304.465,1.73503,75.6407,32.1315,52.5848,26.9931,54.0196,1.30127
DO.1268,M,G12,CSDO-M-62A,11/9/2012,5/23/2013,195,Novel Object Test,R,237.56596,4714.144,362.434,2715.06692,10.14326,0.567222,3.3366,0.266928,2463.325,1665.4986,Arena 8,142.373,4157.42,457.281,0,39.9057,23.0893,48.1138,2.80274,35.8351,123.387
DO.1269,M,G12,CSDO-M-62B,11/9/2012,5/23/2013,195,Novel Object Test,L,239.21343,6062.873,359.6188,2734.133,17.25022,2.06869,21.187408,5.638852,2927.634,2837.06736,Arena 1,146.043,4460.09,453.911,1.06771,49.9823,11.2443,34.1334,20.4534,241.737,19.5525
DO.1270,M,G12,CSDO-M-62C,11/9/2012,5/23/2013,195,Novel Object Test,R,240.8483,13393.21,344.3372,2703.9034,12.545628,37.349116,11.144244,14.547568,2806.4803,2834.507594,Arena 7,239.868,12633.3,338.632,0,26.259,12.4789,25.3582,14.7144,19.1521,22.3886
DO.1271,M,G12,CSDO-M-63,11/9/2012,6/13/2013,216,Novel Object Test,L,97.975108,7485.047,485.0414,2719.1965,3.30324,0.467124,0.100098,0.100098,933.8147,307.568,Arena 2,2.43572,5936.8,582.17,0,48.681,3.16977,5.83905,0.367026,35.1678,10.2767
DO.1272,M,G12,CSDO-M-63,11/9/2012,6/13/2013,216,Novel Object Test,R,265.66,8902.307,228.8241,2160.684928,10.743854,12.87928,12.178594,4.237476,1767.32978,1746.90972,Arena 3,363.523,7885.11,236.532,1.03435,26.1589,4.07065,28.6948,13.2797,35.3346,5.93915
DO.1273,M,G12,CSDO-M-63B,11/9/2012,6/13/2013,216,Novel Object Test,R,166.77585,9047.878,428.9199,2710.662,14.514206,19.998826,18.08437,11.511266,2897.3366,2845.2753,Arena 6,135.933,6532.38,463.053,0,35.9685,14.681,53.5191,19.3523,359.218,337.664
DO.1274,M,G12,CSDO-M-63,11/9/2012,6/13/2013,216,Novel Object Test,L,74.57303,4916.509,523.2248,2701.519,1.234542,NA,NA,NA,1145.9894,NA,Arena 4,216.312,6009.61,381.307,0,16.6496,4.53778,7.24042,1.83513,21.8547,50.0824
DO.1275,M,G12,CSDO-M-63A,11/9/2012,6/13/2013,216,Novel Object Test,R,263.59135,14101.45,335.3076,2704.30062,7.073588,3.169774,7.140322,1.568202,2234.0556,2784.82639,Arena 7,202.965,5489.28,373.299,13.4131,26.4592,3.5368,29.1285,4.47104,250.645,46.0451
DO.1276,M,G12,CSDO-M-64,11/9/2012,12/19/2013,405,Novel Object Test,R,270.51073,5950.843,329.4892,2175.623,5.138356,0.600588,17.150122,0.033366,2704.3637,2599.67766,Arena 1,167.898,6279,432.156,0,19.9195,4.20412,29.1285,2.60255,113.344,143.874
DO.1277,M,G12,CSDO-M-64,11/9/2012,12/19/2013,405,Novel Object Test,L,65.330706,5717.914,534.6693,2718.766,2.202158,0.200196,4.971532,NA,2085.2062,1438.813,Arena 2,80.3787,3699.32,519.675,43.4425,39.472,2.33562,46.3787,0.967614,199.362,316.977
DO.1279,M,G12,CSDO-M-64,11/9/2012,12/19/2013,405,Novel Object Test,R,166.462952,4936.8,433.5371,2702.0323,4.737982,NA,12.27868,0.400392,833.6166,2142.4976,Arena 5,121.519,5805.91,478.535,0,16.4494,3.70363,37.3366,7.44062,370.763,32.8989
DO.1281,M,G12,CSDO-M-65,11/9/2012,12/19/2013,405,Novel Object Test,L,82.01363,6936.892,517.9865,2703.4367,2.80274,1.70167,1.968594,0.600588,1753.95082,1497.766,Arena 6,23.5564,3782.39,570.125,0,6.90676,0.16683,6.70657,NA,228.257,NA
DO.1282,M,G12,CSDO-M-65,11/9/2012,12/19/2013,405,Novel Object Test,R,147.77795,6575.385,450.1534,2700,1.634932,0.133464,5.505386,0.16683,2173.9945,1883.309118,Arena 7,92.2904,6607.95,506.996,0,29.0618,1.00098,23.2561,1.93523,138.602,141.705
DO.1283,M,G12,CSDO-M-65A,11/9/2012,12/19/2013,405,Novel Object Test,L,108.23935,3899.412,480.6038,2734.253,4.43768,NA,1.134444,NA,1920.913,1143.219,Arena 1,82.4474,4550.17,517.54,0,71.3031,12.9126,40.7733,7.94111,42.0412,236.465
DO.1284,M,G12,CSDO-M-65,11/9/2012,12/19/2013,405,Novel Object Test,L,190.69933,8082.183,409.3007,2713.0893,7.50735,0.066732,5.805688,NA,2807.0489,550.372,Arena 8,159.523,8294.72,436.394,0,42.5416,4.27085,20.9872,0.567222,238.1,6.6732
DO.1285,M,G12,CSDO-M-65,11/9/2012,12/19/2013,405,Novel Object Test,R,11.477914,4203.998,571.9392,2700.467124,0.467124,NA,0.233562,NA,483.473,816.533,Arena 1,7.37389,4100.98,581.469,0,20.3533,2.13542,32.4651,0.633954,2.40235,47.8802
DO.1287,M,G12,CSDO-M-66,11/9/2012,6/13/2013,216,Novel Object Test,R,151.34806,4958.103,448.6519,2710.042118,7.307158,0.200196,6.172718,0.967614,1469.6716,1657.11124,Arena 6,272.934,8982.21,326.853,0,56.7222,5.2051,66.7987,14.4475,59.2246,3.97055
DO.1288,M,G12,CSDO-M-66,11/9/2012,6/13/2013,216,Novel Object Test,L,105.903804,6087.183,494.0961,2715.75949,7.240426,0.66732,15.51519,0.100098,2891.06395,1757.5199,Arena 7,254.282,6454.97,345.505,5.43866,35.8684,4.40431,26.2924,10.4436,6.10598,46.0784
DO.1289,M,G12,CSDO-M-66,11/9/2012,6/13/2013,216,Novel Object Test,R,223.8651,5302.92,376.1349,2704.65989,4.504406,0.233562,6.30618,0.83415,2700,2286.0045,Arena 8,225.421,6460.82,374.367,2.10206,45.8449,35.4347,23.0559,6.17271,2.60255,21.2541
