Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Single.cells,Viable.cells,CD11b.,Eosinophils,Eosinophils...of.viable.,Granulocytes,Granulocytes....of.viable.,Monocytes,Monocytes....of.viable.,Inflammitory.Monocytes,Other.Monocytes,Resident.Monocytes
DO.0059,F,G7,LGDO-F-12,6/29/2011,8/21/2012,419,FCM (M) 59wks,93.4,78.2,14,12.7,1.78,41.5,5.8,44.9,6.27,52.6,5.64,41.8
DO.0059,F,G7,LGDO-F-12,6/29/2011,2/19/2013,601,FCM (M) 85wks,94.6,72.8,23.2,10.3,2.4,59.1,13.7,29.5,6.86,49.7,14.9,35.3
DO.0060,F,G7,LGDO-F-12,6/25/2011,2/14/2012,234,FCM (M) 33wks,94.1,77.4,16.4,15.6,2.57,54.5,8.96,25.9,4.27,55.4,13.2,31.4
DO.0060,F,G7,LGDO-F-12,6/25/2011,8/21/2012,423,FCM (M) 59wks,91.7,65.8,20.6,14.1,2.9,51.4,10.6,33.4,6.88,63.9,6.41,29.7
DO.0060,F,G7,LGDO-F-12,6/25/2011,2/19/2013,605,FCM (M) 85wks,96.6,70,29.8,5.46,1.63,76.1,22.7,17.7,5.29,55.7,14.4,29.9
DO.0061,F,G8,LGDO-F-13,10/22/2011,6/12/2012,234,FCM (M) 33wks,96.5,17.6,6.39,9.07,0.58,69.3,4.43,17.8,1.14,39.6,9.75,50.7
DO.0061,F,G8,LGDO-F-13,10/22/2011,12/4/2012,409,FCM (M) 59wks,93.7,70.6,25.9,9.33,2.42,71.2,18.4,19.1,4.94,46,22.9,31.1
DO.0061,F,G8,LGDO-F-13,10/22/2011,6/4/2013,591,FCM (M) 85wks,94,74,17.3,8.96,1.55,62.8,10.8,27.6,4.78,19,42.5,38.5
DO.0062,F,G8,LGDO-F-13,10/23/2011,6/12/2012,233,FCM (M) 33wks,95.1,17.5,8.06,8.06,0.65,52.8,4.26,34,2.74,34.6,9.29,56.1
DO.0062,F,G8,LGDO-F-13,10/23/2011,12/4/2012,408,FCM (M) 59wks,94.7,76.1,10,5.45,0.55,51.5,5.17,42.5,4.27,32,14.7,53.2
DO.0062,F,G8,LGDO-F-13,10/23/2011,6/4/2013,590,FCM (M) 85wks,92.7,83.5,13.8,4.48,0.619,48.9,6.76,46.5,6.42,17.3,24.5,58.1
DO.0063,F,G8,LGDO-F-13,10/26/2011,6/12/2012,230,FCM (M) 33wks,94.8,15.1,23.1,21.5,4.96,40.3,9.29,31,7.15,29.3,11.2,59.5
DO.0063,F,G8,LGDO-F-13,10/26/2011,12/4/2012,405,FCM (M) 59wks,94.6,76.8,26.1,12.8,3.35,44.7,11.7,41.8,10.9,34.8,13.4,51.7
DO.0063,F,G8,LGDO-F-13,10/26/2011,6/4/2013,587,FCM (M) 85wks,94.8,79,34.7,11.7,4.04,48.8,16.9,39,13.5,26.7,14.9,58.4
DO.0064,F,G8,LGDO-F-13,10/22/2011,6/12/2012,234,FCM (M) 33wks,95.2,21.7,17.3,7.24,1.25,54.9,9.49,32.1,5.55,46.6,9.95,43.5
DO.0064,F,G8,LGDO-F-13,10/22/2011,12/4/2012,409,FCM (M) 59wks,93.7,49.3,33.5,2.8,0.94,65.9,22.1,30.5,10.2,60.2,10.8,29
DO.0064,F,G8,LGDO-F-13,10/22/2011,6/4/2013,591,FCM (M) 85wks,93.2,81.6,38.7,7.33,2.83,65.4,25.3,26.7,10.3,33.6,34.8,31.6
DO.0065,F,G8,LGDO-F-13,10/25/2011,6/12/2012,231,FCM (M) 33wks,96.4,25.6,10.9,16.8,1.83,41.1,4.49,37.2,4.06,42.9,13.5,43.5
DO.0065,F,G8,LGDO-F-13,10/25/2011,12/4/2012,406,FCM (M) 59wks,95.3,79.8,13.3,12.3,1.63,46.2,6.13,40.4,5.36,46.2,16.6,37.2
DO.0065,F,G8,LGDO-F-13,10/25/2011,6/4/2013,588,FCM (M) 85wks,94.3,81.5,18.6,14.5,2.7,60.2,11.2,24.9,4.62,17.4,48,34.6
DO.0066,F,G8,LGDO-F-14,10/27/2011,6/12/2012,229,FCM (M) 33wks,94.6,22,8.63,12.1,1.04,36.1,3.11,42.7,3.68,34.7,25.7,39.5
DO.0066,F,G8,LGDO-F-14,10/27/2011,12/4/2012,404,FCM (M) 59wks,94,77.3,17.3,7.45,1.29,51.8,8.98,39.7,6.89,35.4,22.1,42.5
DO.0066,F,G8,LGDO-F-14,10/27/2011,6/4/2013,586,FCM (M) 85wks,94.5,83.9,22.6,7.96,1.8,65.6,14.9,26,5.88,16.4,43.5,40.1
DO.0067,F,G8,LGDO-F-14,10/22/2011,6/12/2012,234,FCM (M) 33wks,94.6,20.3,14.2,5.54,0.79,72.2,10.2,18,2.56,7.79,56.6,35.6
DO.0067,F,G8,LGDO-F-14,10/22/2011,12/4/2012,409,FCM (M) 59wks,93.3,77.2,19.6,4.99,0.98,65.5,12.8,29,5.69,8.5,56.5,35
DO.0067,F,G8,LGDO-F-14,10/22/2011,6/4/2013,591,FCM (M) 85wks,94.9,75.1,22.9,6.37,1.46,69.6,16,23.8,5.46,2.95,69.6,27.4
DO.0068,F,G8,LGDO-F-14,10/27/2011,6/12/2012,229,FCM (M) 33wks,95,23.7,17.4,9.89,1.72,58.3,10.2,27.7,4.83,51.8,6.04,42.1
DO.0068,F,G8,LGDO-F-14,10/27/2011,12/4/2012,404,FCM (M) 59wks,93.6,76.5,27.2,10.3,2.81,61.5,16.7,27.4,7.45,51.5,8.64,39.9
DO.0068,F,G8,LGDO-F-14,10/27/2011,6/4/2013,586,FCM (M) 85wks,95.1,76.6,28.4,7.61,2.17,55.5,15.8,36.5,10.4,40.8,14.4,44.8
DO.0069,F,G8,LGDO-F-14,10/24/2011,6/12/2012,232,FCM (M) 33wks,95.9,13.2,10.8,6.13,0.66,64.2,6.94,26.9,2.91,25.3,7.6,67.1
DO.0069,F,G8,LGDO-F-14,10/24/2011,12/4/2012,407,FCM (M) 59wks,95.5,70.6,30.8,14.1,4.35,51.4,15.8,33.7,10.4,27.9,9.32,62.8
DO.0069,F,G8,LGDO-F-14,10/24/2011,6/4/2013,589,FCM (M) 85wks,93.7,73.6,32.9,7.04,2.32,59.7,19.7,32.9,10.8,30.7,7.72,61.6
DO.0070,F,G8,LGDO-F-14,10/25/2011,6/12/2012,231,FCM (M) 33wks,89.9,19.7,64.9,2.68,1.74,78.5,50.9,12.4,8.05,31.2,58.8,9.98
DO.0071,F,G8,LGDO-F-15,10/22/2011,6/13/2012,235,FCM (M) 33wks,95,53.8,15.8,6.83,1.08,49.7,7.83,38,5.98,50.4,6.9,42.7
DO.0071,F,G8,LGDO-F-15,10/22/2011,12/4/2012,409,FCM (M) 59wks,95,75.5,18.5,10.5,1.95,64,11.8,25.2,4.65,47.3,16.9,35.8
DO.0071,F,G8,LGDO-F-15,10/22/2011,6/4/2013,591,FCM (M) 85wks,94.7,75.1,19,20.1,3.81,47.6,9.03,32.2,6.12,19.3,49.6,31.1
DO.0072,F,G8,LGDO-F-15,10/26/2011,6/13/2012,231,FCM (M) 33wks,87.7,40.3,20.7,19.1,3.95,41.3,8.54,34.6,7.17,45.3,5.9,48.8
DO.0072,F,G8,LGDO-F-15,10/26/2011,12/4/2012,405,FCM (M) 59wks,95.3,68.9,32.5,26.6,8.65,36.9,12,35,11.4,40.7,9.97,49.4
DO.0072,F,G8,LGDO-F-15,10/26/2011,6/4/2013,587,FCM (M) 85wks,94.9,73.9,36.4,16.6,6.03,55.8,20.3,26.8,9.76,37.5,15,47.5
DO.0073,F,G8,LGDO-F-15,10/22/2011,6/13/2012,235,FCM (M) 33wks,92.9,51.4,16,5.56,0.89,56.1,8.97,33.2,5.31,45.4,11.2,43.3
DO.0073,F,G8,LGDO-F-15,10/22/2011,12/4/2012,409,FCM (M) 59wks,92.3,57.7,18.3,1.53,0.28,55.4,10.2,42.5,7.8,30,12.5,57.5
DO.0073,F,G8,LGDO-F-15,10/22/2011,6/4/2013,591,FCM (M) 85wks,93.8,69.7,14.3,1.42,0.204,39.9,5.72,58.5,8.38,12,24.4,63.5
DO.0074,F,G8,LGDO-F-15,10/27/2011,6/13/2012,230,FCM (M) 33wks,94.3,58.3,15.6,19.6,3.06,51,7.95,27,4.21,35.8,27.5,36.6
DO.0074,F,G8,LGDO-F-15,10/27/2011,12/4/2012,404,FCM (M) 59wks,96.2,69.1,23.9,12.3,2.94,47.6,11.4,39.4,9.42,42.1,20.9,36.9
DO.0074,F,G8,LGDO-F-15,10/27/2011,6/4/2013,586,FCM (M) 85wks,95.3,72.4,25.9,12.6,3.26,54.2,14,32.6,8.42,7.85,55.5,36.6
DO.0075,F,G8,LGDO-F-15,10/22/2011,6/13/2012,235,FCM (M) 33wks,72.4,41,12.7,11.6,1.47,50.8,6.45,33.6,4.27,55.3,10.5,34.2
DO.0075,F,G8,LGDO-F-15,10/22/2011,12/4/2012,409,FCM (M) 59wks,89.1,75,58.5,1.25,0.73,55.7,32.6,42.7,25,48.2,33.6,18.3
DO.0075,F,G8,LGDO-F-15,10/22/2011,6/4/2013,591,FCM (M) 85wks,91.6,78.6,60.4,2.27,1.37,64.3,38.8,33,19.9,9.4,75,15.6
DO.0076,F,G8,LGDO-F-16,10/24/2011,6/13/2012,233,FCM (M) 33wks,92.7,52.2,31.7,5.13,1.63,66,20.9,26.5,8.39,67.6,4.04,28.4
DO.0076,F,G8,LGDO-F-16,10/24/2011,12/4/2012,407,FCM (M) 59wks,95.9,56.3,26.7,6.07,1.62,60,16,33.4,8.91,46.8,6.44,46.8
DO.0076,F,G8,LGDO-F-16,10/24/2011,6/4/2013,589,FCM (M) 85wks,93,61.8,48.7,3.05,1.49,67.6,33,29.1,14.2,34.6,39.6,25.8
DO.0077,F,G8,LGDO-F-16,10/27/2011,6/13/2012,230,FCM (M) 33wks,93.6,53.9,25.3,9.4,2.38,60.9,15.4,27.7,7.02,56,7.8,36.2
DO.0077,F,G8,LGDO-F-16,10/27/2011,12/4/2012,404,FCM (M) 59wks,94.2,64.8,37.1,5.67,2.1,70.8,26.2,22.8,8.44,61.6,11.1,27.3
DO.0077,F,G8,LGDO-F-16,10/27/2011,6/4/2013,586,FCM (M) 85wks,95.9,69.4,48.3,3,1.45,40.1,19.4,56.5,27.3,13.3,15,71.8
DO.0078,F,G8,LGDO-F-16,10/25/2011,6/13/2012,232,FCM (M) 33wks,89.7,31.1,32.1,10.1,3.24,48.9,15.7,37.9,12.2,46.3,12,41.7
DO.0078,F,G8,LGDO-F-16,10/25/2011,12/4/2012,406,FCM (M) 59wks,91.7,48.5,39.1,14.1,5.51,52.8,20.6,32.4,12.7,34.3,24.8,40.9
DO.0078,F,G8,LGDO-F-16,10/25/2011,6/4/2013,588,FCM (M) 85wks,95.6,74.4,53.6,22.4,12,56.1,30.1,21.1,11.3,23.1,32.5,44.5
DO.0079,F,G8,LGDO-F-16,10/25/2011,6/13/2012,232,FCM (M) 33wks,93.8,62.2,23.8,10.6,2.51,47.3,11.2,40,9.52,68.7,8.21,23.1
DO.0079,F,G8,LGDO-F-16,10/25/2011,12/4/2012,406,FCM (M) 59wks,92.5,72.3,35.5,19.2,6.82,49.9,17.7,30.2,10.7,56.1,21,22.9
DO.0079,F,G8,LGDO-F-16,10/25/2011,6/4/2013,588,FCM (M) 85wks,94.9,75.9,30.8,7.23,2.23,63.1,19.4,29.3,9.02,33.7,40.5,25.8
DO.0080,F,G8,LGDO-F-16,10/27/2011,6/13/2012,230,FCM (M) 33wks,89.4,48.1,25.3,8.18,2.07,38.8,9.8,49.5,12.5,32.2,11.9,55.8
DO.0080,F,G8,LGDO-F-16,10/27/2011,12/4/2012,404,FCM (M) 59wks,93.7,68.5,23.7,3.51,0.83,44.5,10.5,51.4,12.2,19.9,12.4,67.7
DO.0080,F,G8,LGDO-F-16,10/27/2011,6/4/2013,586,FCM (M) 85wks,95.2,79.9,28.7,2.79,0.799,44.4,12.7,52.6,15.1,16.8,25.3,57.8
DO.0081,F,G8,LGDO-F-17,10/24/2011,6/13/2012,233,FCM (M) 33wks,92.7,60.8,11.6,3.31,0.38,50.6,5.86,43.6,5.05,65.5,8.43,26
DO.0081,F,G8,LGDO-F-17,10/24/2011,12/11/2012,414,FCM (M) 59wks,93.7,60.6,14.7,5.38,0.79,54.9,8.08,37.8,5.56,61,8.61,30.4
DO.0081,F,G8,LGDO-F-17,10/24/2011,6/11/2013,596,FCM (M) 85wks,91.7,62.6,11.9,11,1.31,55.3,6.57,33.3,3.96,39.2,22.2,38.6
DO.0082,F,G8,LGDO-F-17,10/25/2011,6/13/2012,232,FCM (M) 33wks,94.2,19.5,5.57,6.37,0.35,62,3.45,26.4,1.47,36.9,9.23,53.8
DO.0082,F,G8,LGDO-F-17,10/25/2011,12/11/2012,413,FCM (M) 59wks,93.5,52.2,23.9,5.88,1.41,70.4,16.8,21.6,5.16,34.3,15.7,50
DO.0082,F,G8,LGDO-F-17,10/25/2011,6/11/2013,595,FCM (M) 85wks,88.8,78,39.3,5.24,2.06,57.2,22.5,37.3,14.6,37,23.4,39.6
DO.0083,F,G8,LGDO-F-17,10/22/2011,6/13/2012,235,FCM (M) 33wks,91.8,62,21.4,15.3,3.28,49.9,10.7,32.8,7,52.5,13,34.5
DO.0083,F,G8,LGDO-F-17,10/22/2011,12/11/2012,416,FCM (M) 59wks,94.6,68.5,21.5,13.4,2.87,51.1,11,33,7.08,62,14.8,23.2
DO.0084,F,G8,LGDO-F-17,10/22/2011,6/13/2012,235,FCM (M) 33wks,90.9,42.9,27.2,11.4,3.11,63.3,17.2,23.4,6.37,61.2,15.3,23.5
DO.0084,F,G8,LGDO-F-17,10/22/2011,12/11/2012,416,FCM (M) 59wks,95.6,70.1,34.7,4.82,1.67,73.9,25.7,20,6.96,49,25.6,25.4
DO.0084,F,G8,LGDO-F-17,10/22/2011,6/11/2013,598,FCM (M) 85wks,93.8,64,33.2,3.92,1.3,67.8,22.5,28.1,9.31,42.8,37.4,19.9
DO.0085,F,G8,LGDO-F-17,10/25/2011,6/13/2012,232,FCM (M) 33wks,93.6,54.7,14,12.8,1.79,46.6,6.55,38.1,5.35,37.4,13.9,48.7
DO.0085,F,G8,LGDO-F-17,10/25/2011,12/11/2012,413,FCM (M) 59wks,96.1,67.3,37.1,4.74,1.76,4.16,1.54,90.4,33.5,7.52,2.7,89.8
DO.0085,F,G8,LGDO-F-17,10/25/2011,6/11/2013,595,FCM (M) 85wks,94.1,72.7,18.1,27.8,5.01,39.1,7.06,32.2,5.81,30.6,29.2,40.2
DO.0086,F,G8,LGDO-F-18,10/23/2011,6/13/2012,234,FCM (M) 33wks,93.1,61.8,37.5,5.2,1.95,52.6,19.7,40.7,15.3,43.1,9.94,46.9
DO.0086,F,G8,LGDO-F-18,10/23/2011,12/11/2012,415,FCM (M) 59wks,92.5,85.2,55.4,2.95,1.64,62.1,34.4,32.1,17.8,45.8,22.1,32.1
DO.0086,F,G8,LGDO-F-18,10/23/2011,6/11/2013,597,FCM (M) 85wks,89.2,83,52,5.49,2.85,59.3,30.9,34.4,17.9,15,48.9,36.1
DO.0087,F,G8,LGDO-F-18,10/26/2011,6/13/2012,231,FCM (M) 33wks,93.4,52.2,18.8,23.4,4.4,36.2,6.82,34.2,6.44,54.1,8.18,37.7
DO.0087,F,G8,LGDO-F-18,10/26/2011,12/11/2012,412,FCM (M) 59wks,94.1,65,31.8,24.9,7.92,37.3,11.9,35.6,11.3,50.5,12.6,36.9
DO.0087,F,G8,LGDO-F-18,10/26/2011,6/11/2013,594,FCM (M) 85wks,94.1,69.2,40.9,10.2,4.18,50.7,20.7,38.5,15.8,38.9,26.8,34.4
DO.0088,F,G8,LGDO-F-18,10/23/2011,6/13/2012,234,FCM (M) 33wks,92.6,47.1,28.6,21.9,6.26,45,12.9,29.8,8.51,51.4,7.3,41.3
DO.0088,F,G8,LGDO-F-18,10/23/2011,12/11/2012,415,FCM (M) 59wks,93.9,79.8,37.2,11.4,4.25,60,22.3,27.4,10.2,36.1,10.4,53.5
DO.0088,F,G8,LGDO-F-18,10/23/2011,6/11/2013,597,FCM (M) 85wks,88.6,76.1,27.6,8.97,2.48,45.3,12.5,45.3,12.5,34.8,17.7,47.6
DO.0089,F,G8,LGDO-F-18,10/27/2011,6/13/2012,230,FCM (M) 33wks,94.7,48.3,19.8,10.9,2.17,47.6,9.44,38.8,7.7,45.6,8.27,46.1
DO.0089,F,G8,LGDO-F-18,10/27/2011,12/11/2012,411,FCM (M) 59wks,93.6,55.9,26.3,8.67,2.28,45.6,12,43.3,11.4,55.5,7.59,36.9
DO.0089,F,G8,LGDO-F-18,10/27/2011,6/11/2013,593,FCM (M) 85wks,93.5,68.6,35.1,6.25,2.19,51.8,18.2,41.7,14.6,49.8,19.1,31.1
DO.0090,F,G8,LGDO-F-18,10/24/2011,6/13/2012,233,FCM (M) 33wks,93.3,58.1,35.4,3.19,1.13,70.6,25,23.7,8.37,58.6,14.5,26.9
DO.0090,F,G8,LGDO-F-18,10/24/2011,12/11/2012,414,FCM (M) 59wks,93.3,68.8,35.9,6.59,2.37,61.3,22,30.4,10.9,51,16,33
DO.0090,F,G8,LGDO-F-18,10/24/2011,6/11/2013,596,FCM (M) 85wks,90.9,67.9,52,5.59,2.91,69.2,36,24.5,12.8,32.5,55.9,11.6
DO.0093,F,G8,LGDO-F-19,10/23/2011,6/12/2012,233,FCM (M) 33wks,96.9,15.5,10.1,10.1,1.02,41,4.14,45.3,4.58,31.7,27.2,41
DO.0093,F,G8,LGDO-F-19,10/23/2011,12/11/2012,415,FCM (M) 59wks,95,67.3,12.8,8.11,1.03,49.4,6.3,41.5,5.29,34,19.4,46.7
DO.0093,F,G8,LGDO-F-19,10/23/2011,6/11/2013,597,FCM (M) 85wks,93.7,68.5,43.4,9.78,4.24,63.5,27.6,26.6,11.5,23.7,41.7,34.6
DO.0094,F,G8,LGDO-F-19,10/23/2011,6/12/2012,233,FCM (M) 33wks,92.3,12.1,8.66,35.2,3.05,41.2,3.57,16.9,1.46,50.2,12.6,37.1
DO.0094,F,G8,LGDO-F-19,10/23/2011,12/11/2012,415,FCM (M) 59wks,95.2,71.1,13.4,28.4,3.81,46.9,6.28,22.8,3.06,51.1,19.2,29.7
DO.0094,F,G8,LGDO-F-19,10/23/2011,6/11/2013,597,FCM (M) 85wks,93.3,75.8,10.8,11.7,1.26,65.5,7.06,22.2,2.39,39.2,36.7,24.1
DO.0095,F,G8,LGDO-F-19,10/24/2011,6/12/2012,232,FCM (M) 33wks,93.5,17,13.4,12.2,1.63,34.9,4.66,44.6,5.95,19.7,19.8,60.5
DO.0095,F,G8,LGDO-F-19,10/24/2011,12/11/2012,414,FCM (M) 59wks,91.4,74.2,28.8,9.74,2.81,48.6,14,40.1,11.5,32.7,20.7,46.6
DO.0095,F,G8,LGDO-F-19,10/24/2011,6/11/2013,596,FCM (M) 85wks,89,70.4,35.8,3.78,1.36,42.5,15.2,52.6,18.8,33.9,19.6,46.6
DO.0096,F,G8,LGDO-F-20,10/22/2011,6/12/2012,234,FCM (M) 33wks,94.3,14.2,8.5,8.61,0.73,35.4,3.01,48,4.08,22.8,13.3,64
DO.0096,F,G8,LGDO-F-20,10/22/2011,12/11/2012,416,FCM (M) 59wks,95.2,49.7,15.4,1.61,0.25,40.2,6.19,56.7,8.71,28.9,9.51,61.6
DO.0096,F,G8,LGDO-F-20,10/22/2011,6/11/2013,598,FCM (M) 85wks,91.8,66.5,15,1.36,0.204,40.2,6.02,58.2,8.72,28.2,16.5,55.3
DO.0097,F,G8,LGDO-F-20,10/22/2011,6/12/2012,234,FCM (M) 33wks,95.3,12.6,6.01,13.9,0.83,27.6,1.66,51.9,3.12,59.7,11.1,29.2
DO.0097,F,G8,LGDO-F-20,10/22/2011,12/11/2012,416,FCM (M) 59wks,92.4,78.8,13.9,6.86,0.95,68.9,9.57,22.7,3.16,52.2,15.9,31.9
DO.0097,F,G8,LGDO-F-20,10/22/2011,6/11/2013,598,FCM (M) 85wks,90.9,77,19.1,7.05,1.35,61.6,11.8,30.9,5.91,15.3,49.3,35.5
DO.0098,F,G8,LGDO-F-20,10/22/2011,6/12/2012,234,FCM (M) 33wks,94.5,8.69,10.8,8.83,0.95,55.5,6,30.9,3.34,43.2,17.3,39.5
DO.0098,F,G8,LGDO-F-20,10/22/2011,12/11/2012,416,FCM (M) 59wks,96.2,59.6,27.6,5.55,1.53,52.5,14.5,39.9,11,46.5,16,37.6
DO.0098,F,G8,LGDO-F-20,10/22/2011,6/11/2013,598,FCM (M) 85wks,94.7,65.3,30.5,5.12,1.56,55.7,17,38.9,11.9,26,37.8,36.2
DO.0099,F,G8,LGDO-F-20,10/23/2011,6/12/2012,233,FCM (M) 33wks,95.1,13.8,9.11,34.2,3.11,30.7,2.79,30.8,2.81,38.7,10.2,51.1
DO.0099,F,G8,LGDO-F-20,10/23/2011,12/11/2012,415,FCM (M) 59wks,94.1,61.4,8.37,17.7,1.48,41.7,3.48,39.1,3.27,27.8,13.1,59.1
DO.0100,F,G8,LGDO-F-20,10/25/2011,6/12/2012,231,FCM (M) 33wks,90.7,15.6,2.39,24.3,0.58,44.3,1.06,23.7,0.57,50.6,6.59,42.8
DO.0100,F,G8,LGDO-F-20,10/25/2011,12/11/2012,413,FCM (M) 59wks,93.2,69.8,21.5,12.1,2.6,60.8,13.1,25.1,5.42,65.8,8.39,25.8
DO.0101,F,G8,LGDO-F-21,10/22/2011,6/19/2012,241,FCM (M) 33wks,92.9,65.3,17,13.9,2.37,50.7,8.64,34.4,5.87,71.6,6.49,22.3
DO.0101,F,G8,LGDO-F-21,10/22/2011,12/18/2012,423,FCM (M) 59wks,91.5,64.4,30.2,17,5.14,52.8,15.9,28.6,8.65,67.3,12.1,20.6
DO.0101,F,G8,LGDO-F-21,10/22/2011,6/18/2013,605,FCM (M) 85wks,95,66.1,26.2,10.1,2.65,66.7,17.5,22.4,5.87,66.2,17.8,16
DO.0102,F,G8,LGDO-F-21,10/24/2011,6/19/2012,239,FCM (M) 33wks,95.1,56.2,8.98,11.2,1.01,57.3,5.14,30.4,2.73,53.9,9.7,36.4
DO.0102,F,G8,LGDO-F-21,10/24/2011,12/18/2012,421,FCM (M) 59wks,93.3,69.6,12.6,14.2,1.78,50,6.29,32.2,4.05,48.7,13.8,37.5
DO.0102,F,G8,LGDO-F-21,10/24/2011,6/18/2013,603,FCM (M) 85wks,96.4,79.4,13,9.19,1.19,64.8,8.42,25.7,3.34,57.9,12.1,30
DO.0104,F,G8,LGDO-F-21A,10/25/2011,6/19/2012,238,FCM (M) 33wks,94.1,66.7,23.9,15.8,3.78,55.6,13.3,27.3,6.53,52.3,6.97,41
DO.0104,F,G8,LGDO-F-21A,10/25/2011,12/18/2012,420,FCM (M) 59wks,91.4,75.4,31,27.7,8.59,41.7,12.9,28.2,8.76,45.7,25.7,28.6
DO.0104,F,G8,LGDO-F-21A,10/25/2011,6/18/2013,602,FCM (M) 85wks,94.4,83.7,28,5.12,1.43,63.2,17.7,31.1,8.7,47.1,15.8,37.1
DO.0106,F,G8,LGDO-F-22,10/22/2011,6/19/2012,241,FCM (M) 33wks,93,67.4,34.4,7.73,2.66,68,23.4,23.8,8.19,72.2,8.3,19.9
DO.0106,F,G8,LGDO-F-22,10/22/2011,12/18/2012,423,FCM (M) 59wks,93.3,77.4,46.4,12,5.59,64.3,29.9,22.2,10.3,23.4,51.8,24.8
DO.0106,F,G8,LGDO-F-22,10/22/2011,6/18/2013,605,FCM (M) 85wks,96.9,87.6,31.9,8.15,2.6,74.9,23.9,16.7,5.34,33.5,52.3,14.2
DO.0107,F,G8,LGDO-F-22,10/25/2011,6/19/2012,238,FCM (M) 33wks,94.7,67.6,12.2,18.9,2.29,51.5,6.27,27.8,3.39,46.9,9.92,43.6
DO.0107,F,G8,LGDO-F-22,10/25/2011,12/18/2012,420,FCM (M) 59wks,93,66.5,26.3,22,5.79,57.9,15.2,18.3,4.8,56.8,8.86,34.3
DO.0107,F,G8,LGDO-F-22,10/25/2011,6/18/2013,602,FCM (M) 85wks,96.2,71.3,21.9,14.3,3.13,54.9,12,29.7,6.52,39.2,8.61,52.2
DO.0108,F,G8,LGDO-F-22,10/23/2011,6/19/2012,240,FCM (M) 33wks,94.9,69.8,24.3,13.8,3.34,65.1,15.8,19.9,4.83,55.5,12,32.6
DO.0108,F,G8,LGDO-F-22,10/23/2011,12/18/2012,422,FCM (M) 59wks,93.9,71.1,41.3,9.91,4.09,73,30.2,15.1,6.23,60,11.8,28.1
DO.0108,F,G8,LGDO-F-22,10/23/2011,6/18/2013,604,FCM (M) 85wks,96.3,86.4,28.2,11.8,3.34,73.6,20.8,14.3,4.02,48.1,20.5,31.4
DO.0109,F,G8,LGDO-F-22,10/23/2011,6/19/2012,240,FCM (M) 33wks,92.5,66.8,27.5,17.8,4.89,46.8,12.9,34.5,9.49,51.7,7.66,40.6
DO.0109,F,G8,LGDO-F-22,10/23/2011,12/18/2012,422,FCM (M) 59wks,92.9,76,44.3,10.6,4.69,59.2,26.2,25,11.1,35.3,22.1,42.6
DO.0109,F,G8,LGDO-F-22,10/23/2011,6/18/2013,604,FCM (M) 85wks,96.5,90.5,35.2,6.13,2.16,65,22.9,28.7,10.1,36.9,22.7,40.5
DO.0110,F,G8,LGDO-F-22,10/26/2011,6/19/2012,237,FCM (M) 33wks,90.1,43.1,48.7,11.3,5.49,55.1,26.8,29.8,14.5,67.1,7.02,25.9
DO.0111,F,G8,LGDO-F-23,10/23/2011,6/19/2012,240,FCM (M) 33wks,94.5,56.5,22.1,6.33,1.4,58.6,12.9,34.1,7.53,57.2,8.22,34.7
DO.0111,F,G8,LGDO-F-23,10/23/2011,12/18/2012,422,FCM (M) 59wks,91.7,65.2,35.7,4,1.43,57.7,20.6,36.3,13,58.2,9.25,32.5
DO.0112,F,G8,LGDO-F-23,10/24/2011,6/19/2012,239,FCM (M) 33wks,91,52.2,33.7,0.83,0.28,77.8,26.2,20.5,6.91,58.8,11.2,30.6
DO.0113,F,G8,LGDO-F-23,10/22/2011,6/19/2012,241,FCM (M) 33wks,93.2,60.1,15.6,5.65,0.88,43,6.7,50.9,7.93,48.8,9.85,41.5
DO.0113,F,G8,LGDO-F-23,10/22/2011,12/18/2012,423,FCM (M) 59wks,89.8,60.4,37.1,6.62,2.45,58.1,21.5,33.1,12.3,25.4,24.8,49.8
DO.0113,F,G8,LGDO-F-23,10/22/2011,6/18/2013,605,FCM (M) 85wks,95.7,77.2,44.3,4.12,1.83,59.7,26.4,35.9,15.9,66.1,13.9,20
DO.0114,F,G8,LGDO-F-23,10/22/2011,6/19/2012,241,FCM (M) 33wks,93.6,70.2,12.1,13.8,1.67,49.1,5.96,35.6,4.32,40.5,6.46,53.4
DO.0114,F,G8,LGDO-F-23,10/22/2011,12/18/2012,423,FCM (M) 59wks,93.6,71.5,17.7,12.8,2.27,59.8,10.6,24.3,4.3,40.9,13.1,46
DO.0114,F,G8,LGDO-F-23,10/22/2011,6/18/2013,605,FCM (M) 85wks,96.4,86.3,17.7,7.44,1.32,62,11,29.8,5.28,44.5,13.6,41.9
DO.0115,F,G8,LGDO-F-23,10/22/2011,6/19/2012,241,FCM (M) 33wks,95.8,50.6,27.3,2.99,0.82,72.6,19.8,23.1,6.31,70.5,9.69,20.1
DO.0115,F,G8,LGDO-F-23,10/22/2011,12/18/2012,423,FCM (M) 59wks,93.4,43.7,53.8,2.61,1.41,73.9,39.8,21.2,11.4,65.2,4.46,30.3
DO.0115,F,G8,LGDO-F-23,10/22/2011,6/18/2013,605,FCM (M) 85wks,96.3,72.4,44.9,1.57,0.704,68.5,30.8,28.9,13,69.3,5.66,25
