Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,BW,Glucose,IGF.1,IGF.1.control,Tube.A..plasma.vl.,Tube.B..plasma.vl.,Tube.C..plasma.vl.,Plasma.Box.ID
DO.0355,M,G8,LGDO-M-23,10/25/2011,12/18/2012,420,Bld-7 59wks,50.3,130,778.136,255.059,65,15,40,
DO.0355,M,G8,LGDO-M-23,10/25/2011,6/18/2013,602,Bld-7 85wks,47.93,121,822.356,251.12,65,15,30,
DO.0356,M,G8,LGDO-M-24B,10/25/2011,6/19/2012,238,Bld-7 33wks,37.14,123,503.946,281.414,65,15,100,
DO.0356,M,G8,LGDO-M-24B,10/25/2011,12/18/2012,420,Bld-7 59wks,40.18,125,417.358,255.059,65,15,80,
DO.0356,M,G8,LGDO-M-24B,10/25/2011,6/18/2013,602,Bld-7 85wks,39.13,134,364.504,251.12,65,15,75,
DO.0357,M,G8,LGDO-M-24,10/27/2011,6/19/2012,236,Bld-7 33wks,40.63,143,611.709,281.414,65,15,130,
DO.0357,M,G8,LGDO-M-24,10/27/2011,12/18/2012,418,Bld-7 59wks,34.15,441,329.858,255.059,65,15,50,
DO.0358,M,G8,LGDO-M-24,10/22/2011,6/19/2012,241,Bld-7 33wks,36.6,92,699.071,281.414,65,15,110,
DO.0358,M,G8,LGDO-M-24,10/22/2011,12/18/2012,423,Bld-7 59wks,37.32,125,698.859,255.059,65,15,30,
DO.0358,M,G8,LGDO-M-24,10/22/2011,6/18/2013,605,Bld-7 85wks,37.91,113,676.973,251.12,65,15,65,
DO.0359,M,G8,LGDO-M-24,10/22/2011,6/19/2012,241,Bld-7 33wks,51.42,166,831.888,281.414,65,15,120,
DO.0359,M,G8,LGDO-M-24,10/22/2011,12/18/2012,423,Bld-7 59wks,44.41,154,514.331,255.059,65,15,70,
DO.0359,M,G8,LGDO-M-24,10/22/2011,6/18/2013,605,Bld-7 85wks,34.09,108,622.795,251.12,65,15,50,
DO.0360,M,G8,LGDO-M-24A,10/22/2011,6/19/2012,241,Bld-7 33wks,39.13,133,571.520,281.414,65,15,100,
DO.0360,M,G8,LGDO-M-24A,10/22/2011,12/18/2012,423,Bld-7 59wks,42.06,226,609.872,255.059,65,15,60,
DO.0360,M,G8,LGDO-M-24A,10/22/2011,6/18/2013,605,Bld-7 85wks,46.69,182,602.946,251.12,65,15,75,
DO.0361,M,G9,LGDO-M-25C,2/22/2012,10/2/2012,223,Bld-7 33wks,48.42,139,633.177,267.915,65,15,50,
DO.0361,M,G9,LGDO-M-25C,2/22/2012,4/2/2013,405,Bld-7 59wks,47.2,145,1147.104,286.958,65,15,70,
DO.0362,M,G9,LGDO-M-25B,2/19/2012,10/2/2012,226,Bld-7 33wks,38.41,200,791.171,267.915,65,15,65,
DO.0362,M,G9,LGDO-M-25B,2/19/2012,4/2/2013,408,Bld-7 59wks,41.84,190,745.273,286.958,65,15,75,
DO.0363,M,G9,LGDO-M-25,2/24/2012,10/2/2012,221,Bld-7 33wks,32.25,167,482.873,267.915,65,15,40,
DO.0363,M,G9,LGDO-M-25,2/24/2012,4/2/2013,403,Bld-7 59wks,32.54,130,512.919,286.958,65,15,75,
DO.0364,M,G9,LGDO-M-25,2/24/2012,10/2/2012,221,Bld-7 33wks,38.68,192,587.468,267.915,65,15,65,
DO.0365,M,G9,LGDO-M-25A,2/22/2012,10/2/2012,223,Bld-7 33wks,35.68,151,554.052,267.915,65,15,0,
DO.0365,M,G9,LGDO-M-25A,2/22/2012,4/2/2013,405,Bld-7 59wks,46.56,122,627.875,286.958,65,15,50,
DO.0366,M,G9,LGDO-M-26,2/21/2012,10/2/2012,224,Bld-7 33wks,53.56,136,559.733,267.915,65,15,50,
DO.0366,M,G9,LGDO-M-26,2/21/2012,4/2/2013,406,Bld-7 59wks,57.6,108,435.077,286.958,65,15,70,
DO.0367,M,G9,LGDO-M-26,2/24/2012,10/2/2012,221,Bld-7 33wks,40.15,187,463.573,267.915,65,15,20,
DO.0367,M,G9,LGDO-M-26,2/24/2012,4/2/2013,403,Bld-7 59wks,50.24,184,510.116,286.958,65,15,120,
DO.0368,M,G9,LGDO-M-26A,2/18/2012,10/2/2012,227,Bld-7 33wks,31.23,182,707.877,267.915,65,15,20,
DO.0368,M,G9,LGDO-M-26A,2/18/2012,4/2/2013,409,Bld-7 59wks,38.98,122,869.475,286.958,65,15,40,
DO.0369,M,G9,LGDO-M-26,2/22/2012,10/2/2012,223,Bld-7 33wks,40.56,137,541.274,267.915,65,15,10,
DO.0369,M,G9,LGDO-M-26,2/22/2012,4/2/2013,405,Bld-7 59wks,32.73,145,655.196,286.958,65,15,100,
DO.0370,M,G9,LGDO-M-26,2/21/2012,10/2/2012,224,Bld-7 33wks,43.18,143,466.463,267.915,65,15,80,
DO.0370,M,G9,LGDO-M-26,2/21/2012,4/2/2013,406,Bld-7 59wks,42.95,158,445.804,286.958,65,15,40,
DO.0371,M,G9,LGDO-M-27,2/21/2012,10/2/2012,224,Bld-7 33wks,27.91,150,508.360,267.915,65,15,0,
DO.0372,M,G9,LGDO-M-27A,2/22/2012,10/2/2012,223,Bld-7 33wks,40.83,168,575.975,267.915,65,15,0,
DO.0372,M,G9,LGDO-M-27A,2/22/2012,4/2/2013,405,Bld-7 59wks,44.92,151,666.379,286.958,65,15,90,
DO.0373,M,G9,LGDO-M-27,2/19/2012,10/2/2012,226,Bld-7 33wks,34.39,216,567.576,267.915,65,15,65,
DO.0373,M,G9,LGDO-M-27,2/19/2012,4/2/2013,408,Bld-7 59wks,38.08,138,472.915,286.958,65,15,40,
DO.0374,M,G9,LGDO-M-27B,2/20/2012,10/2/2012,225,Bld-7 33wks,54.32,127,641.060,267.915,65,15,30,
DO.0374,M,G9,LGDO-M-27B,2/20/2012,4/2/2013,407,Bld-7 59wks,53.65,118,676.868,286.958,65,15,70,
DO.0375,M,G9,,2/21/2012,10/2/2012,224,Bld-7 33wks,32.46,184,431.912,267.915,65,15,0,
DO.0375,M,G9,,2/21/2012,4/2/2013,406,Bld-7 59wks,32.89,141,396.715,286.958,65,15,70,
DO.0376,M,G9,LGDO-M-28,2/19/2012,10/2/2012,226,Bld-7 33wks,35.15,113,482.049,267.915,65,15,40,
DO.0377,M,G9,LGDO-M-28,2/20/2012,10/2/2012,225,Bld-7 33wks,31.11,252,473.250,267.915,65,15,0,
DO.0377,M,G9,LGDO-M-28,2/20/2012,4/2/2013,407,Bld-7 59wks,37.28,244,705.412,286.958,65,15,130,
DO.0378,M,G9,LGDO-M-28,2/20/2012,10/2/2012,225,Bld-7 33wks,50.47,157,492.707,267.915,65,15,0,
DO.0378,M,G9,LGDO-M-28,2/20/2012,4/2/2013,407,Bld-7 59wks,53.06,95,565.877,286.958,65,15,70,
DO.0379,M,G9,LGDO-M-28A,2/20/2012,10/2/2012,225,Bld-7 33wks,35.67,196,500.521,267.915,65,15,0,
DO.0379,M,G9,LGDO-M-28A,2/20/2012,4/2/2013,407,Bld-7 59wks,31.69,149,662.755,286.958,65,15,80,
DO.0380,M,G9,LGDO-M-28,2/22/2012,10/2/2012,223,Bld-7 33wks,31.28,185,560.171,267.915,65,15,0,
DO.0381,M,G9,LGDO-M-29D,2/22/2012,10/9/2012,230,Bld-7 33wks,34.98,177,383.531,300.188,65,15,30,
DO.0381,M,G9,LGDO-M-29D,2/22/2012,4/9/2013,412,Bld-7 59wks,32.29,129,634.469,275.732,65,15,60,
DO.0382,M,G9,LGDO-M-29B,2/20/2012,10/9/2012,232,Bld-7 33wks,3273,207,869.271,300.188,65,15,0,
DO.0382,M,G9,LGDO-M-29B,2/20/2012,4/9/2013,414,Bld-7 59wks,30.34,145,454.522,275.732,65,15,65,
DO.0383,M,G9,LGDO-M-29A,2/22/2012,10/9/2012,230,Bld-7 33wks,37.89,133,483.733,300.188,65,15,0,
DO.0384,M,G9,LGDO-M-29C,2/19/2012,10/9/2012,233,Bld-7 33wks,31.17,179,677.976,300.188,65,15,40,
DO.0384,M,G9,LGDO-M-29C,2/19/2012,4/9/2013,415,Bld-7 59wks,28.89,146,610.497,275.732,65,15,70,
DO.0385,M,G9,LGDO-M-29,2/19/2012,10/9/2012,233,Bld-7 33wks,32.43,194,538.213,300.188,65,15,30,
DO.0385,M,G9,LGDO-M-29,2/19/2012,4/9/2013,415,Bld-7 59wks,29.42,102,534.497,275.732,65,15,95,
DO.0387,M,G9,LGDO-M-30,2/19/2012,10/9/2012,233,Bld-7 33wks,41.65,123,629.425,300.188,65,15,35,
DO.0387,M,G9,LGDO-M-30,2/19/2012,4/9/2013,415,Bld-7 59wks,41.68,132,584.606,275.732,65,15,120,
DO.0389,M,G9,LGDO-M-30,2/22/2012,10/9/2012,230,Bld-7 33wks,41.88,140,470.266,300.188,65,15,30,
DO.0389,M,G9,LGDO-M-30,2/22/2012,4/9/2013,412,Bld-7 59wks,47.24,153,453.583,275.732,65,15,95,
DO.0390,M,G9,LGDO-M-30A,2/20/2012,10/9/2012,232,Bld-7 33wks,35.95,89,506.776,300.188,65,15,40,
DO.0391,M,G9,LGDO-M-31,2/19/2012,10/9/2012,233,Bld-7 33wks,41.56,216,691.892,300.188,65,15,0,
DO.0391,M,G9,LGDO-M-31,2/19/2012,4/9/2013,415,Bld-7 59wks,35.08,129,600.792,275.732,65,15,60,
DO.0392,M,G9,LGDO-M-31,2/19/2012,10/9/2012,233,Bld-7 33wks,46.89,172,841.001,300.188,65,15,65,
DO.0392,M,G9,LGDO-M-31,2/19/2012,4/9/2013,415,Bld-7 59wks,49.5,149,522.276,275.732,65,15,70,
DO.0393,M,G9,LGDO-M-31,2/18/2012,10/9/2012,234,Bld-7 33wks,44.9,186,475.362,300.188,65,15,20,
DO.0393,M,G9,LGDO-M-31,2/18/2012,4/9/2013,416,Bld-7 59wks,45.54,112,371.999,275.732,65,15,85,
DO.0394,M,G9,LGDO-M-31,2/21/2012,10/9/2012,231,Bld-7 33wks,28.53,175,458.562,300.188,65,15,60,
DO.0394,M,G9,LGDO-M-31,2/21/2012,4/9/2013,413,Bld-7 59wks,37.67,143,727.363,275.732,65,15,65,
DO.0395,M,G9,LGDO-M-31,2/18/2012,10/9/2012,234,Bld-7 33wks,28.54,206,592.507,300.188,65,15,0,
DO.0395,M,G9,LGDO-M-31,2/18/2012,4/9/2013,416,Bld-7 59wks,43.81,171,636.117,275.732,65,15,75,
DO.0396,M,G9,LGDO-M-32,2/23/2012,10/9/2012,229,Bld-7 33wks,49.9,188,781.686,300.188,65,15,65,
DO.0396,M,G9,LGDO-M-32,2/23/2012,4/9/2013,411,Bld-7 59wks,42.82,165,439.193,275.732,65,15,90,
DO.0397,M,G9,LGDO-M-32B,2/20/2012,10/9/2012,232,Bld-7 33wks,37.43,152,631.566,300.188,65,15,50,
DO.0397,M,G9,LGDO-M-32B,2/20/2012,4/9/2013,414,Bld-7 59wks,34.91,126,411.274,275.732,65,15,65,
DO.0398,M,G9,LGDO-M-32,2/22/2012,10/9/2012,230,Bld-7 33wks,44.09,152,496.962,300.188,65,15,65,
DO.0399,M,G9,LGDO-M-32C,2/20/2012,10/9/2012,232,Bld-7 33wks,34.89,164,665.821,300.188,65,15,40,
DO.0399,M,G9,LGDO-M-32C,2/20/2012,4/9/2013,414,Bld-7 59wks,31.78,186,418.281,275.732,65,15,150,
DO.0400,M,G9,LGDO-M-32A,2/22/2012,10/9/2012,230,Bld-7 33wks,46.59,146,627.123,300.188,65,15,30,
DO.0400,M,G9,LGDO-M-32A,2/22/2012,4/9/2013,412,Bld-7 59wks,39.85,154,560.072,275.732,65,15,75,
DO.0401,M,G9,LGDO-M-33,2/20/2012,10/18/2012,241,Bld-7 33wks,39.98,154,724.66,325.793,65,15,65,
DO.0401,M,G9,LGDO-M-33,2/20/2012,4/16/2013,421,Bld-7 59wks,40.53,122,559.133,245.417,65,15,40,
DO.0402,M,G9,LGDO-M-33,2/20/2012,10/18/2012,241,Bld-7 33wks,46.49,160,756.203,325.793,65,15,65,
DO.0402,M,G9,LGDO-M-33,2/20/2012,4/16/2013,421,Bld-7 59wks,49.76,94,427.411,245.417,65,15,70,
DO.0403,M,G9,LGDO-M-33,2/20/2012,10/18/2012,241,Bld-7 33wks,32.5,149,1056.951,325.793,65,15,130,
DO.0404,M,G9,LGDO-M-33,2/24/2012,10/18/2012,237,Bld-7 33wks,48.46,142,511.512,325.793,65,15,65,
DO.0404,M,G9,LGDO-M-33,2/24/2012,4/16/2013,417,Bld-7 59wks,57.49,113,610.862,245.417,65,15,50,
DO.0405,M,G9,LGDO-M-33,2/21/2012,10/18/2012,240,Bld-7 33wks,42.59,145,754.791,325.793,65,15,65,
DO.0405,M,G9,LGDO-M-33,2/21/2012,4/16/2013,420,Bld-7 59wks,49.68,253,355.049,245.417,65,15,80,
DO.0406,M,G9,LGDO-M-34A,2/21/2012,10/18/2012,240,Bld-7 33wks,30.44,112,520.806,325.793,65,15,60,
DO.0407,M,G9,LGDO-M-34,2/21/2012,10/18/2012,240,Bld-7 33wks,48.25,130,824.853,325.793,65,15,75,
DO.0407,M,G9,LGDO-M-34,2/21/2012,4/16/2013,420,Bld-7 59wks,39.37,125,683.303,245.417,65,15,80,
DO.0408,M,G9,LGDO-M-34,2/22/2012,10/18/2012,239,Bld-7 33wks,46.94,135,802.228,325.793,65,15,80,
DO.0408,M,G9,LGDO-M-34,2/22/2012,4/16/2013,419,Bld-7 59wks,49.7,129,472.383,245.417,65,15,130,
DO.0409,M,G9,LGDO-M-34B,2/18/2012,10/18/2012,243,Bld-7 33wks,38.67,153,739.581,325.793,65,15,65,
DO.0409,M,G9,LGDO-M-34B,2/18/2012,4/16/2013,423,Bld-7 59wks,35.38,133,589.757,290.177,65,15,85,
DO.0410,M,G9,LGDO-M-34B,2/20/2012,10/18/2012,241,Bld-7 33wks,42.35,146,699.316,325.793,65,15,100,
DO.0410,M,G9,LGDO-M-34B,2/20/2012,4/16/2013,421,Bld-7 59wks,39.22,133,348.942,290.177,65,15,75,
DO.0411,M,G9,LGDO-M-35,2/22/2012,10/18/2012,239,Bld-7 33wks,32.77,128,726.128,325.793,65,15,50,
DO.0412,M,G9,LGDO-M-35,2/18/2012,10/18/2012,243,Bld-7 33wks,53.24,143,857.916,325.793,65,15,50,
DO.0412,M,G9,LGDO-M-35,2/18/2012,4/16/2013,423,Bld-7 59wks,55.23,116,557.657,290.177,65,15,65,
DO.0413,M,G9,LGDO-M-35,2/19/2012,10/18/2012,242,Bld-7 33wks,45.06,159,788.121,325.793,65,15,65,
DO.0413,M,G9,LGDO-M-35,2/19/2012,4/16/2013,422,Bld-7 59wks,47.51,133,630.648,290.177,65,15,85,
DO.0414,M,G9,LGDO-M-35,2/20/2012,10/18/2012,241,Bld-7 33wks,33.3,124,667.758,325.793,65,15,65,
DO.0414,M,G9,LGDO-M-35,2/20/2012,4/16/2013,421,Bld-7 59wks,37.42,171,489.613,290.177,65,15,65,
DO.0415,M,G9,LGDO-M-35,2/18/2012,10/18/2012,243,Bld-7 33wks,50.99,101,561.179,325.793,65,15,65,
DO.0415,M,G9,LGDO-M-35,2/18/2012,4/16/2013,423,Bld-7 59wks,44.79,146,608.006,290.177,65,15,65,
DO.0416,M,G9,LGDO-M-36A,2/22/2012,10/18/2012,239,Bld-7 33wks,41.16,141,814.093,325.793,65,15,100,
DO.0416,M,G9,LGDO-M-36A,2/22/2012,4/16/2013,419,Bld-7 59wks,38.96,138,258.965,290.177,65,15,70,
DO.0417,M,G9,LGDO-M-36,2/21/2012,10/18/2012,240,Bld-7 33wks,42.92,130,611.947,325.793,65,15,40,
DO.0417,M,G9,LGDO-M-36,2/21/2012,4/16/2013,420,Bld-7 59wks,37.58,154,395.630,290.177,65,15,50,
DO.0419,M,G9,LGDO-M-36C,2/20/2012,10/18/2012,241,Bld-7 33wks,40.62,91,554.969,325.793,65,15,65,
DO.0419,M,G9,LGDO-M-36C,2/20/2012,4/16/2013,421,Bld-7 59wks,43.44,132,559.108,290.177,65,15,130,
DO.0420,M,G9,LGDO-M-36B,2/22/2012,10/18/2012,239,Bld-7 33wks,32.79,89,787.398,325.793,65,15,70,
DO.0420,M,G9,LGDO-M-36B,2/22/2012,4/16/2013,419,Bld-7 59wks,31.69,133,258.455,290.177,65,15,65,
DO.0421,M,G10,LGDO-M-37A,5/14/2012,12/31/2012,231,Bld-7 33wks,49.31,141,603.752,284.316,65,15,60,
DO.0421,M,G10,LGDO-M-37A,5/14/2012,8/13/2013,456,Bld-7 59wks,54.42,94,597.552,230.427,65,15,40,
DO.0422,M,G10,LGDO-M-37A,5/11/2012,12/31/2012,234,Bld-7 33wks,44.09,135,836.746,284.316,65,15,65,
DO.0422,M,G10,LGDO-M-37A,5/11/2012,8/13/2013,459,Bld-7 59wks,44.52,98,587.661,230.427,65,15,40,
DO.0423,M,G10,LGDO-M-37,5/14/2012,12/31/2012,231,Bld-7 33wks,30.04,152,592.758,284.316,65,15,75,
DO.0423,M,G10,LGDO-M-37,5/14/2012,8/13/2013,456,Bld-7 59wks,33.72,131,474.991,230.427,65,15,90,
DO.0424,M,G10,LGDO-M-37,5/18/2012,12/31/2012,227,Bld-7 33wks,39.57,164,-,284.316,65,15,65,
DO.0426,M,G10,LGDO-M-38B,5/14/2012,12/31/2012,231,Bld-7 33wks,27.84,152,348.805,284.316,65,15,30,
DO.0426,M,G10,LGDO-M-38B,5/14/2012,8/13/2013,456,Bld-7 59wks,30.79,134,440.442,230.427,65,15,70,
DO.0427,M,G10,LGDO-M-38,5/14/2012,12/31/2012,231,Bld-7 33wks,38.46,176,451.427,284.316,65,15,50,
DO.0427,M,G10,LGDO-M-38,5/14/2012,8/13/2013,456,Bld-7 59wks,42.63,141,445.264,230.427,65,15,70,
DO.0429,M,G10,LGDO-M-38A,5/16/2012,12/31/2012,229,Bld-7 33wks,35.09,127,368.993,284.316,65,15,60,
DO.0429,M,G10,LGDO-M-38A,5/16/2012,8/13/2013,454,Bld-7 59wks,39.01,123,458.368,230.427,65,15,30,
DO.0430,M,G10,LGDO-M-38C,5/14/2012,12/31/2012,231,Bld-7 33wks,38.75,157,1188.48,284.316,65,15,30,
DO.0430,M,G10,LGDO-M-38C,5/14/2012,8/13/2013,456,Bld-7 59wks,41.58,151,578.448,230.427,65,15,70,
DO.0432,M,G10,LGDO-M-39A,5/13/2012,12/31/2012,232,Bld-7 33wks,31.88,149,665.397,284.316,65,15,40,
DO.0432,M,G10,LGDO-M-39A,5/13/2012,8/13/2013,457,Bld-7 59wks,35.75,160,814.27,230.427,65,15,65,
DO.0434,M,G10,LGDO-M-39,5/12/2012,12/31/2012,233,Bld-7 33wks,28.34,156,307.565,284.316,65,15,10,
DO.0435,M,G10,LGDO-M-39B,5/15/2012,12/31/2012,230,Bld-7 33wks,36.1,113,717.623,284.316,65,15,65,
DO.0435,M,G10,LGDO-M-39B,5/15/2012,8/13/2013,455,Bld-7 59wks,40.23,96,592.155,230.427,65,15,65,
DO.0437,M,G10,LGDO-M-40,5/16/2012,12/31/2012,229,Bld-7 33wks,43.09,231,684.346,284.316,65,15,90,
DO.0437,M,G10,LGDO-M-40,5/16/2012,8/13/2013,454,Bld-7 59wks,27.93,74,211.258,230.427,65,15,100,
DO.0438,M,G10,LGDO-M-40,5/17/2012,12/31/2012,228,Bld-7 33wks,24.63,130,697.638,284.316,65,15,75,
DO.0438,M,G10,LGDO-M-40,5/17/2012,8/13/2013,453,Bld-7 59wks,24.07,130,404.949,230.427,65,15,165,
DO.0439,M,G10,LGDO-M-40,5/13/2012,12/31/2012,232,Bld-7 33wks,54.81,301,334.969,284.316,65,15,30,
DO.0439,M,G10,LGDO-M-40,5/13/2012,8/13/2013,457,Bld-7 59wks,58.36,134,571.686,230.427,65,15,100,
DO.0440,M,G10,LGDO-M-40,5/15/2012,12/31/2012,230,Bld-7 33wks,32.11,137,893.261,284.316,65,15,40,
DO.0440,M,G10,LGDO-M-40,5/15/2012,8/13/2013,455,Bld-7 59wks,34.42,145,548.53,230.427,65,15,75,
DO.0441,M,G10,LGDO-M-41,5/14/2012,1/2/2013,233,Bld-7 33wks,36.42,156,927.827,284.316,65,15,80,
DO.0441,M,G10,LGDO-M-41,5/14/2012,8/13/2013,456,Bld-7 59wks,36.88,123,470.799,230.427,65,15,75,
DO.0442,M,G10,LGDO-M-41,5/16/2012,1/2/2013,231,Bld-7 33wks,33.45,168,464.314,280.254,65,15,130,
DO.0442,M,G10,LGDO-M-41,5/16/2012,8/13/2013,454,Bld-7 59wks,36.88,180,517.572,230.427,65,15,85,
DO.0443,M,G10,,5/13/2012,1/2/2013,234,Bld-7 33wks,43.93,127,653.579,280.254,65,15,45,
DO.0443,M,G10,,5/13/2012,8/13/2013,457,Bld-7 59wks,42.96,120,591.071,230.427,65,15,65,
DO.0444,M,G10,LGDO-M-41A,5/11/2012,1/2/2013,236,Bld-7 33wks,42.04,155,399.443,280.254,65,15,75,
DO.0444,M,G10,LGDO-M-41A,5/11/2012,8/13/2013,459,Bld-7 59wks,41.34,98,350.916,257.188,65,15,120,
DO.0445,M,G10,LGDO-M-41,5/10/2012,1/2/2013,237,Bld-7 33wks,36.9,157,517.268,280.254,65,15,80,
DO.0445,M,G10,LGDO-M-41,5/10/2012,8/13/2013,460,Bld-7 59wks,40.07,178,410.972,257.188,65,15,85,
DO.0446,M,G10,LGDO-M-42,5/14/2012,1/2/2013,233,Bld-7 33wks,45.51,207,487.885,280.254,65,15,65,
DO.0446,M,G10,LGDO-M-42,5/14/2012,8/13/2013,456,Bld-7 59wks,44.8,126,398.617,257.188,65,15,65,
DO.0447,M,G10,LGDO-M-42,5/13/2012,1/2/2013,234,Bld-7 33wks,45.04,173,646.523,280.254,65,15,40,
DO.0447,M,G10,LGDO-M-42,5/13/2012,8/13/2013,457,Bld-7 59wks,48.08,121,513.694,257.188,65,15,65,
DO.0448,M,G10,LGDO-M-42,5/17/2012,1/2/2013,230,Bld-7 33wks,32.59,168,843.838,280.254,65,15,30,
DO.0448,M,G10,LGDO-M-42,5/17/2012,8/13/2013,453,Bld-7 59wks,36.65,119,559.601,257.188,65,15,65,
DO.0449,M,G10,LGDO-M-42,5/14/2012,1/2/2013,233,Bld-7 33wks,28.56,136,418.917,280.254,65,15,55,
DO.0449,M,G10,LGDO-M-42,5/14/2012,8/13/2013,456,Bld-7 59wks,33.28,153,499.276,257.188,65,15,65,
DO.0450,M,G10,LGDO-M-42,5/14/2012,1/2/2013,233,Bld-7 33wks,40.52,173,546.475,280.254,65,15,65,
DO.0450,M,G10,LGDO-M-42,5/14/2012,8/13/2013,456,Bld-7 59wks,47.57,151,505.769,257.188,65,15,65,
DO.0451,M,G10,LGDO-M-43,5/15/2012,1/2/2013,232,Bld-7 33wks,41.89,146,505.220,280.254,65,15,60,
DO.0452,M,G10,LGDO-M-43A,5/15/2012,1/2/2013,232,Bld-7 33wks,44.19,130,816.285,280.254,65,15,55,
DO.0453,M,G10,LGDO-M-43,5/18/2012,1/2/2013,229,Bld-7 33wks,37.89,120,682.354,280.254,65,15,70,
DO.0454,M,G10,LGDO-M-43,5/15/2012,1/2/2013,232,Bld-7 33wks,44.34,140,575.222,280.254,65,15,65,
DO.0455,M,G10,LGDO-M-43,5/15/2012,1/2/2013,232,Bld-7 33wks,38.81,149,462.312,280.254,65,15,65,
DO.0456,M,G10,LGDO-M-44,5/16/2012,1/2/2013,231,Bld-7 33wks,37.22,176,673.670,280.254,65,15,90,
DO.0457,M,G10,LGDO-M-44B,5/15/2012,1/2/2013,232,Bld-7 33wks,33.79,139,552.283,280.254,65,15,30,
DO.0458,M,G10,LGDO-M-44B,5/13/2012,1/2/2013,234,Bld-7 33wks,36.8,178,615.224,280.254,65,15,45,
DO.0459,M,G10,LGDO-M-44A,5/15/2012,1/2/2013,232,Bld-7 33wks,38.3,122,589.086,280.254,65,15,60,
DO.0460,M,G10,LGDO-M-44,5/15/2012,1/2/2013,232,Bld-7 33wks,33.15,194,478.158,280.254,65,15,60,
DO.0461,M,G10,LGDO-M-45A,5/15/2012,1/8/2013,238,Bld-7 33wks,30.08,163,715.754,257.376,65,15,40,
DO.0465,M,G10,LGDO-M-45,5/13/2012,1/8/2013,240,Bld-7 33wks,43.5,152,617.892,257.376,65,15,65,
DO.0466,M,G10,LGDO-M-46,5/15/2012,1/8/2013,238,Bld-7 33wks,43,162,849.969,257.376,65,15,45,
DO.0467,M,G10,LGDO-M-46,5/15/2012,1/8/2013,238,Bld-7 33wks,43.65,172,630.848,257.376,65,15,55,
DO.0469,M,G10,LGDO-M-46,5/15/2012,1/8/2013,238,Bld-7 33wks,37.62,159,589.384,257.376,65,15,75,
DO.0470,M,G10,LGDO-M-46A,5/15/2012,1/8/2013,238,Bld-7 33wks,32.04,178,672.056,257.376,65,15,50,
DO.0471,M,G10,LGDO-M-47C,5/14/2012,1/8/2013,239,Bld-7 33wks,33.86,183,521.131,257.376,65,15,65,
DO.0472,M,G10,LGDO-M-47B,5/17/2012,1/8/2013,236,Bld-7 33wks,36.76,174,515.489,257.376,65,15,80,
DO.0473,M,G10,LGDO-M-47,5/15/2012,1/8/2013,238,Bld-7 33wks,31.32,141,488.510,257.376,65,15,75,
DO.0474,M,G10,LGDO-M-47A,5/16/2012,1/8/2013,237,Bld-7 33wks,32.25,157,737.050,257.376,65,15,85,
DO.0475,M,G10,LGDO-M-47,5/14/2012,1/8/2013,239,Bld-7 33wks,33.93,142,572.350,257.376,65,15,65,
DO.0476,M,G10,LGDO-M-48,5/18/2012,1/8/2013,235,Bld-7 33wks,35.86,140,399.690,257.376,65,15,90,
DO.0477,M,G10,LGDO-M-48B,5/17/2012,1/8/2013,236,Bld-7 33wks,32.02,179,724.396,257.376,65,15,75,
DO.0478,M,G10,LGDO-M-48,5/17/2012,1/8/2013,236,Bld-7 33wks,31.69,160,678.063,257.376,65,15,75,
DO.0480,M,G10,LGDO-M-48A,5/10/2012,1/8/2013,243,Bld-7 33wks,33.12,149,674.125,257.376,65,15,65,
DO.0481,F,G11,LGDO-F-49,8/19/2012,4/4/2013,228,Bld-7 33wks,39.79,127,590.442,286.958,65,15,30,
DO.0482,F,G11,LGDO-F-49,8/21/2012,4/4/2013,226,Bld-7 33wks,24.16,145,466.326,286.958,65,15,70,
DO.0483,F,G11,LGDO-F-49,8/20/2012,4/4/2013,227,Bld-7 33wks,37.55,131,860.460,286.958,65,15,70,
DO.0484,F,G11,LGDO-F-49,8/19/2012,4/4/2013,228,Bld-7 33wks,27.45,115,407.872,286.958,65,15,65,
DO.0485,F,G11,LGDO-F-49,8/23/2012,4/4/2013,224,Bld-7 33wks,30.21,142,466.261,286.958,65,15,90,
DO.0486,F,G11,LGDO-F-50,8/20/2012,4/4/2013,227,Bld-7 33wks,23.75,193,785.667,286.958,65,15,50,
DO.0487,F,G11,LGDO-F-50,8/22/2012,4/4/2013,225,Bld-7 33wks,22.17,125,443.197,286.958,65,15,75,
DO.0488,F,G11,LGDO-F-50,8/18/2012,4/4/2013,229,Bld-7 33wks,37.61,197,768.667,286.958,65,15,75,
DO.0489,F,G11,LGDO-F-50,8/18/2012,4/4/2013,229,Bld-7 33wks,30.82,164,422.820,286.958,65,15,75,
DO.0490,F,G11,LGDO-F-50,8/24/2012,4/4/2013,223,Bld-7 33wks,37.91,144,463.224,286.958,65,15,70,
DO.0491,F,G11,LGDO-F-51,8/22/2012,4/4/2013,225,Bld-7 33wks,26.26,160,368.627,286.958,65,15,80,
DO.0492,F,G11,LGDO-F-51,8/21/2012,4/4/2013,226,Bld-7 33wks,33.5,147,674.717,286.958,65,15,65,
DO.0494,F,G11,LGDO-F-51,8/22/2012,4/4/2013,225,Bld-7 33wks,29.04,106,510.188,286.958,65,15,30,
