Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Single.Cells,Viable.Cells,All.Lymphocytes,B.Cells,B.Cells....of.viable.,CD62L..B.Cells,CD4..T.Cells,CD4..T.Cells....of.viable.,CD4..Effector.Memory.T.Cells,CD4..Central.Memory.T.Cells,CD4..Naive.T.Cells,CD4..Effect.T.Cells,CD8..T.Cells,CD8..T.Cells....of.viable.,CD8..Effector.Memory.T.Cells,CD8..Central.Memory.T.Cells,CD8..Naive.T.Cells,CD8..Effect.T.Cells,NK.Cells,NK.Cells....viable.,NKG2A.C.E..T.Cell,NKG2A.C.E.....of.viable.,NKG2A.C.E..CD4..T.Cells,NKG2A.C.E..CD8..T.Cells,NKG2A.C.E..DN.T.Cells
DO.0037,F,G7,LGDO-F-08,6/30/2011,8/21/2012,418,FCM (T-B-NK) 59wks,91,69,63.3,47.9,30.3,59.2,14.5,9.21,36.9,10.6,23.2,29.3,13.8,8.72,23,30.3,36.6,10.1,0.72,0.46,0.95,0.6,4.14,89.3,5.86
DO.0037,F,G7,LGDO-F-08,6/30/2011,2/21/2012,236,FCM (T-B-NK) 33wks,95.5,70.7,79.7,61.9,49.4,54.5,14.6,11.6,24.5,7.59,32.9,35.1,12.5,9.96,10.2,21.8,50.4,17.6,0.27,0.21,0.33,0.26,16.7,43.5,39.9
DO.0038,F,G7,LGDO-F-08,7/1/2011,2/21/2012,235,FCM (T-B-NK) 33wks,95.5,64.3,85.9,52.3,44.9,50.7,21.7,18.7,14.3,4.69,30.1,50.9,13.4,11.5,6.04,11.6,60.5,21.9,1.48,1.27,0.46,0.39,12.3,47.8,39.9
DO.0039,F,G7,LGDO-F-08,6/30/2011,8/21/2012,418,FCM (T-B-NK) 59wks,90.4,74.3,73.1,42.1,30.8,50.4,23.3,17,13.3,4.21,16.5,65.9,18.2,13.3,33.3,39.4,9.98,17.3,1.21,0.89,1.07,0.78,10.8,55.7,33
DO.0039,F,G7,LGDO-F-08,6/30/2011,2/21/2012,236,FCM (T-B-NK) 33wks,95.7,61.3,85,45.7,38.8,49.3,25.1,21.3,11.3,3.05,17.9,67.8,17.1,14.6,9,9.88,27.3,53.9,0.97,0.83,0.93,0.79,17.3,36.9,45.5
DO.0041,F,G7,LGDO-F-09,6/30/2011,2/19/2013,600,FCM (T-B-NK) 85wks,95,78.1,69.2,62.1,43,55.8,9.1,6.3,28.2,7.91,11,52.9,3.71,2.57,48.6,9.39,5.26,36.8,0.21,0.15,0.57,0.39,9.63,73,17.4
DO.0041,F,G7,LGDO-F-09,6/30/2011,8/21/2012,418,FCM (T-B-NK) 59wks,90.1,82.1,77.9,67.5,52.6,64.9,10.2,7.97,11.4,8.18,35.5,45,2.72,2.12,31.1,30,17.1,21.7,0.49,0.38,0.36,0.28,12.5,75.7,11.8
DO.0041,F,G7,LGDO-F-09,6/30/2011,2/21/2012,236,FCM (T-B-NK) 33wks,92.8,71,86.1,72.9,62.8,68,12.8,11,10.3,6.45,27.3,55.9,3.41,2.93,15.2,13.9,18.7,52.1,0.4,0.35,0.27,0.23,18.5,56.5,24.2
DO.0042,F,G7,LGDO-F-09,6/26/2011,2/19/2013,604,FCM (T-B-NK) 85wks,97.4,45.8,75.5,51.4,38.8,43.6,11.8,8.94,14.4,10.7,24.2,50.8,7.22,5.44,12.4,19.6,31.6,36.4,0.26,0.2,0.61,0.46,3.23,74.6,22.2
DO.0042,F,G7,LGDO-F-09,6/26/2011,8/21/2012,422,FCM (T-B-NK) 59wks,90.9,70.8,84.1,63.6,53.5,59.4,14.2,11.9,9.62,10.1,45.6,34.7,11.3,9.48,2.77,10.7,71.4,15.2,0.57,0.48,0.39,0.33,15.7,49.7,34.6
DO.0042,F,G7,LGDO-F-09,6/26/2011,2/14/2012,233,FCM (T-B-NK) 33wks,95.9,69.1,92.8,60.8,56.4,71.6,14.8,13.7,7.9,7.04,53.4,31.7,18.5,17.1,1.43,4.64,81.6,12.3,0.38,0.36,0.36,0.33,20.6,42.4,36.5
DO.0044,F,G7,LGDO-F-09,6/28/2011,2/19/2013,602,FCM (T-B-NK) 85wks,95.6,68.9,75,66.5,49.9,56.1,9.14,6.86,38.2,8.77,5.97,47.1,3.27,2.45,38.5,16.7,7.88,36.9,1.08,0.81,0.38,0.28,14.2,48.9,35.8
DO.0044,F,G7,LGDO-F-09,6/28/2011,8/21/2012,420,FCM (T-B-NK) 59wks,88.3,79,80.7,77.6,62.7,71.7,4.55,3.67,35.2,8.86,14.3,41.6,2.02,1.63,21.1,32.5,34.6,11.8,2.2,1.77,0.3,0.25,48.3,43.3,7.5
DO.0044,F,G7,LGDO-F-09,6/28/2011,2/14/2012,231,FCM (T-B-NK) 33wks,95.9,69.9,87.3,65.1,56.9,76.7,13.2,11.5,9.17,3.06,33.9,53.9,8.38,7.32,5.08,12.6,68.3,14,1.65,1.44,0.53,0.46,9.02,72.1,18.4
DO.0045,F,G7,LGDO-F-09,6/30/2011,2/19/2013,600,FCM (T-B-NK) 85wks,94.9,60.1,69,54.1,37.3,44.1,7.06,4.87,69.7,9.93,0.82,19.6,2.78,1.92,56.6,33.5,1.15,8.76,0.3,0.21,0.35,0.24,13,23.1,63.9
DO.0045,F,G7,LGDO-F-09,6/30/2011,8/21/2012,418,FCM (T-B-NK) 59wks,89.6,67.7,78.7,66.5,52.3,53.3,7.39,5.81,39.1,10.9,5.01,45,6.97,5.49,25.3,60.8,3.63,10.2,0.7,0.55,0.32,0.25,20.7,48.8,30.6
DO.0045,F,G7,LGDO-F-09,6/30/2011,2/21/2012,236,FCM (T-B-NK) 33wks,96.4,32.3,73.1,62.6,45.7,47.8,6.74,4.93,25,5.45,8.71,60.9,8.42,6.16,10.2,26.4,21.8,41.6,0.22,0.16,0.26,0.19,19.8,51.4,28.8
DO.0046,F,G7,LGDO-F-10,6/27/2011,2/19/2013,603,FCM (T-B-NK) 85wks,97.3,65.6,85.2,42.6,36.2,39,7.19,6.12,43.9,18.2,6.54,31.3,4.99,4.25,31.5,54.5,5.26,8.82,0.077,0.066,0.16,0.14,4.76,70.2,25
DO.0046,F,G7,LGDO-F-10,6/27/2011,8/21/2012,421,FCM (T-B-NK) 59wks,93.5,79,89.7,67.5,60.5,52.7,14,12.5,18.5,11.2,44.8,25.5,9.36,8.4,11.7,45,35.6,7.68,0.55,0.49,0.39,0.35,8.19,84.2,7.6
DO.0046,F,G7,LGDO-F-10,6/27/2011,2/14/2012,232,FCM (T-B-NK) 33wks,94.5,82.3,90.7,60,54.5,65.8,20,18.1,10.8,6.37,48.8,34,11,9.95,5.72,21.4,56.1,16.9,0.37,0.34,0.18,0.17,4.6,59.8,35.6
DO.0047,F,G7,LGDO-F-10,6/30/2011,2/19/2013,600,FCM (T-B-NK) 85wks,94.7,73.7,40.4,21.6,8.7,73.6,18,7.28,17.3,5.78,16,60.9,8.73,3.53,12.9,2.43,11,73.6,0.5,0.2,0.21,0.083,8.79,23.1,68.1
DO.0047,F,G7,LGDO-F-10,6/30/2011,8/21/2012,418,FCM (T-B-NK) 59wks,88,76.4,57.6,48.6,28,78.5,21.3,12.3,19.4,14.3,48.6,17.7,6.52,3.76,12.5,7.76,55.9,23.9,0.65,0.37,0.43,0.25,22.9,44.1,33.1
DO.0047,F,G7,LGDO-F-10,6/30/2011,2/21/2012,236,FCM (T-B-NK) 33wks,94.8,28.6,66.1,52.6,34.8,71.2,17.9,11.8,15.5,6.62,28.8,49.1,7.98,5.27,12.9,8.1,34.3,44.7,0.3,0.2,0.36,0.24,17.1,39.3,43.6
DO.0048,F,G7,LGDO-F-10,6/30/2011,2/21/2012,236,FCM (T-B-NK) 33wks,93,21.6,81.7,56.1,45.8,45.2,15.2,12.4,8.93,3.6,16.9,70.6,12.9,10.6,16.9,21,27.3,34.8,0.41,0.34,0.14,0.11,5.88,43.1,51
DO.0049,F,G7,LGDO-F-10,6/25/2011,8/21/2012,423,FCM (T-B-NK) 59wks,88.5,52.3,45,35.9,16.2,87.7,10.8,4.86,31.9,24.2,15.6,28.2,8.05,3.62,42.7,10.1,14.3,32.9,0.53,0.24,1.5,0.68,6.49,84.7,8.77
DO.0049,F,G7,LGDO-F-10,6/25/2011,2/14/2012,234,FCM (T-B-NK) 33wks,88.8,28.9,57.8,27.2,15.7,88.7,22.9,13.2,14.5,11.3,42.9,31.3,13.6,7.86,25.8,7.52,31.2,35.5,0.78,0.45,1.49,0.86,2.65,85.1,12
DO.0050,F,G7,LGDO-F-10,6/29/2011,2/19/2013,601,FCM (T-B-NK) 85wks,96.4,61.1,69.2,48,33.2,49.1,8.28,5.73,35.9,17.1,17.9,29.1,2.84,1.96,52.9,27.3,7.61,12.2,0.22,0.15,0.29,0.2,5.6,51.2,43.2
DO.0050,F,G7,LGDO-F-10,6/29/2011,8/21/2012,419,FCM (T-B-NK) 59wks,91.1,66.4,81.6,58.8,48,52.3,17.4,14.2,14.3,4,55.3,26.4,6.63,5.41,7.28,29.1,55.1,8.55,0.87,0.71,0.29,0.24,23,34.5,42.5
DO.0050,F,G7,LGDO-F-10,6/29/2011,2/14/2012,230,FCM (T-B-NK) 33wks,94.9,70.9,85.8,61.3,52.6,68.4,20.8,17.9,9.77,1.79,61.4,27,9.46,8.11,4.47,16.3,72.4,6.85,0.56,0.48,0.31,0.27,12.1,44,44
DO.0051,F,G7,LGDO-F-11,6/30/2011,2/19/2013,600,FCM (T-B-NK) 85wks,96.6,72.5,42.8,29.3,12.5,83.1,17.7,7.57,23,11.9,37.9,27.2,10.6,4.54,32.8,28.6,20.3,18.3,0.15,0.066,0.19,0.082,17.9,52.2,29.9
DO.0051,F,G7,LGDO-F-11,6/30/2011,8/21/2012,418,FCM (T-B-NK) 59wks,89.9,70,76.7,53.2,40.8,80.4,19.6,15,13.2,6.45,40.9,39.5,8.8,6.75,9.93,53.8,29.8,6.5,0.62,0.47,0.28,0.22,35.6,45.2,19.2
DO.0051,F,G7,LGDO-F-11,6/30/2011,2/21/2012,236,FCM (T-B-NK) 33wks,93.2,61.3,83.5,49.8,41.5,77.4,24.8,20.7,8.07,3.77,36.7,51.5,8.7,7.27,5.93,33.6,40.1,20.4,0.47,0.39,0.33,0.27,31.1,28.4,37.8
DO.0052,F,G7,LGDO-F-11,6/25/2011,2/19/2013,605,FCM (T-B-NK) 85wks,94.3,66.5,78.9,72.5,57.2,38.6,9.12,7.19,53.7,4.66,3.59,38.1,3.79,2.99,47.2,33.8,3.11,15.9,0.58,0.46,1.27,1,12.5,55.1,32.2
DO.0052,F,G7,LGDO-F-11,6/25/2011,8/21/2012,423,FCM (T-B-NK) 59wks,91.1,64.1,85,72.7,61.8,47.6,8.87,7.54,38.3,6.5,7.13,48.1,3.93,3.34,23.9,45.1,14.3,16.6,1.4,1.19,1.16,0.99,15.6,56.2,28.1
DO.0052,F,G7,LGDO-F-11,6/25/2011,2/14/2012,234,FCM (T-B-NK) 33wks,94,68,91.3,78.3,71.5,59,8.6,7.85,25.3,5.24,22.8,46.6,4.76,4.35,8.87,24.5,48,18.6,1.12,1.02,0.49,0.44,7.49,48.5,44.1
DO.0053,F,G7,LGDO-F-11A,6/27/2011,2/19/2013,603,FCM (T-B-NK) 85wks,94.3,91.2,21.9,13.7,3,82.1,16,3.5,52.8,13.6,9.85,23.7,11.4,2.5,42.9,4.69,4.8,47.6,0.37,0.08,5.11,1.12,2.36,87.2,10.4
DO.0053,F,G7,LGDO-F-11A,6/27/2011,8/21/2012,421,FCM (T-B-NK) 59wks,91.4,79.9,60,28.8,17.3,61.5,13.1,7.84,45.7,19.1,19.9,15.4,5.6,3.36,52,21.1,13.5,13.4,1,0.6,1.23,0.74,7.02,76.1,16.6
DO.0053,F,G7,LGDO-F-11A,6/27/2011,2/14/2012,232,FCM (T-B-NK) 33wks,94.9,73.8,72.1,44.4,32,75.3,23.7,17.1,20.6,13.5,50,15.9,6.85,4.94,14.1,23.6,54.6,7.66,0.65,0.47,0.78,0.56,5.84,47.4,46.8
DO.0054,F,G7,LGDO-F-11,6/29/2011,2/19/2013,601,FCM (T-B-NK) 85wks,95.3,63.1,75.4,73.6,55.6,55.2,2.42,1.83,38.8,8.81,4.65,47.8,0.72,0.54,36.8,15.7,10.8,36.8,0.13,0.097,0.06,0.045,35.5,29,35.5
DO.0054,F,G7,LGDO-F-11,6/29/2011,8/21/2012,419,FCM (T-B-NK) 59wks,91.9,76.3,85.5,81.6,69.8,61.1,5.07,4.34,17.4,6.19,11.3,65.1,4.77,4.08,11.2,17.8,42.8,28.3,0.58,0.5,0.2,0.17,41,50.6,7.23
DO.0054,F,G7,LGDO-F-11,6/29/2011,2/14/2012,230,FCM (T-B-NK) 33wks,94.7,64.3,86.9,71.1,61.8,68.1,11.5,10,8.13,4.01,21.3,66.6,8.44,7.33,4.79,10.2,60.7,24.3,0.16,0.14,0.08,0.069,25,22.2,52.8
DO.0055,F,G7,LGDO-F-11,7/1/2011,2/19/2013,599,FCM (T-B-NK) 85wks,95.7,45.1,62.9,27.1,17,45.2,16,10.1,14.4,5.7,47.3,32.6,4.95,3.11,15.9,19.5,47,17.6,0.47,0.3,0.45,0.28,8.21,63.3,28.5
DO.0055,F,G7,LGDO-F-11,7/1/2011,8/21/2012,417,FCM (T-B-NK) 59wks,88.6,56.4,67.5,29.8,20.1,58.6,31.8,21.5,13,6.43,61.1,19.4,9.44,6.37,10.7,29.2,54.2,5.86,1.54,1.04,1.25,0.85,9.07,72.8,17.9
DO.0055,F,G7,LGDO-F-11,7/1/2011,2/21/2012,235,FCM (T-B-NK) 33wks,93.8,35.1,83.4,26.2,21.9,59.7,38.7,32.3,7.79,3.74,53.3,35.2,16.3,13.6,4.65,15.8,66,13.5,1.31,1.09,0.79,0.66,14.7,39.7,45.6
DO.0056,F,G7,LGDO-F-12,7/1/2011,8/21/2012,417,FCM (T-B-NK) 59wks,91,44.6,76.9,36.1,27.7,55.7,19.1,14.7,20.2,9.19,41,29.6,11.3,8.71,7.74,14.8,63.5,14,0.74,0.57,0.72,0.55,18.1,61.3,20.6
DO.0056,F,G7,LGDO-F-12,7/1/2011,2/21/2012,235,FCM (T-B-NK) 33wks,93.3,34.8,84.5,35.1,29.7,48.3,23.6,19.9,8.03,3.06,33.8,55.1,15.8,13.4,5.3,9.55,59.8,25.4,0.34,0.29,0.56,0.47,14.3,38.1,47.2
DO.0057,F,G7,LGDO-F-12,6/28/2011,2/19/2013,602,FCM (T-B-NK) 85wks,96.4,65.3,73.8,39.4,29.1,66.9,23.9,17.6,21,5.85,10.2,62.9,25,18.5,57.9,2.5,7.37,32.2,0.54,0.4,3.58,2.64,3.27,86.2,10.2
DO.0057,F,G7,LGDO-F-12,6/28/2011,8/21/2012,420,FCM (T-B-NK) 59wks,95,66,82.8,43.2,35.8,61.4,25.9,21.5,17.3,6.52,10.9,65.4,19.3,16,62.7,4.34,12.2,20.8,0.91,0.75,2.74,2.27,3.78,73.4,22.5
DO.0057,F,G7,LGDO-F-12,6/28/2011,2/14/2012,231,FCM (T-B-NK) 33wks,96,55.8,85.7,45,38.6,66.2,29.2,25.1,14.5,3.98,14.9,66.6,13.7,11.7,33.9,4.98,15,46.1,1.24,1.06,1.07,0.92,16,61,22.8
DO.0058,F,G7,LGDO-F-12,6/26/2011,8/21/2012,422,FCM (T-B-NK) 59wks,89.9,67.7,75.3,47.2,35.5,68.4,11.8,8.9,41,11,17,31,7.18,5.41,28.4,23.4,30.3,17.9,0.91,0.68,0.41,0.31,35.1,47,17.2
DO.0058,F,G7,LGDO-F-12,6/26/2011,2/14/2012,233,FCM (T-B-NK) 33wks,95.6,59.4,80.8,47.8,38.6,83.7,19,15.3,19.6,6.78,45.9,27.7,15.4,12.4,9.51,12.9,63,14.6,0.73,0.59,0.52,0.42,5.88,48,45.7
DO.0059,F,G7,LGDO-F-12,6/29/2011,2/19/2013,601,FCM (T-B-NK) 85wks,95.2,66.8,72.3,42.9,31,74.6,12.2,8.8,20.1,4.28,32.6,43,20,14.5,14,17.5,51.5,17,0.69,0.5,9.25,6.69,2.61,92.9,4.49
DO.0059,F,G7,LGDO-F-12,6/29/2011,8/21/2012,419,FCM (T-B-NK) 59wks,93,77,84.9,50.7,43,65,17.5,14.9,18.3,8.23,48.7,24.7,16.1,13.6,5.85,34.5,55.1,4.46,1.21,1.03,3.21,2.73,5.09,79.7,15.2
DO.0059,F,G7,LGDO-F-12,6/29/2011,2/14/2012,230,FCM (T-B-NK) 33wks,95.6,67.4,89.9,57.6,51.8,60.8,19.5,17.5,15.4,5.16,44.5,35,13.2,11.8,8.28,22.5,52.4,16.8,1.11,1,1.97,1.77,10.5,64.5,24.8
DO.0060,F,G7,LGDO-F-12,6/25/2011,2/19/2013,605,FCM (T-B-NK) 85wks,94,67,67,56,37.5,40,2.72,1.82,33.2,6.93,5.31,54.6,1.69,1.13,33.2,16.6,12.2,38,0.23,0.15,0.44,0.29,0.96,20.2,78.8
DO.0060,F,G7,LGDO-F-12,6/25/2011,8/21/2012,423,FCM (T-B-NK) 59wks,90.7,65.1,79.8,62.2,49.6,49.3,13.8,11,22.4,9.07,26.8,41.8,6.82,5.44,28.9,17.3,23.9,29.8,0.86,0.69,0.36,0.29,12.1,72.1,15
DO.0060,F,G7,LGDO-F-12,6/25/2011,2/14/2012,234,FCM (T-B-NK) 33wks,95.2,61.1,83.7,64.7,54.2,64.5,16.8,14.1,13.6,6.57,31,48.8,8.68,7.26,12.8,11.3,35.4,40.4,0.27,0.23,0.12,0.1,1.85,46.3,51.9
DO.0061,F,G8,LGDO-F-13,10/22/2011,12/4/2012,409,FCM (T-B-NK) 59wks,92.9,72.9,80.6,54.5,43.9,58.4,20.8,16.8,11,4.49,15.6,68.9,9.94,8.01,4.67,5.61,53.3,36.4,0.073,0.059,0.013,0.011,20,40,40
DO.0061,F,G8,LGDO-F-13,10/22/2011,6/12/2012,234,FCM (T-B-NK) 33wks,96.2,37.4,35,59.2,20.7,62.9,13.7,4.8,11.5,1.87,8.06,78.5,7.7,2.69,7.04,5.48,32.8,54.7,0.29,0.1,0.062,0.022,21.1,21.1,57.9
DO.0061,F,G8,LGDO-F-13,10/22/2011,6/4/2013,591,FCM (T-B-NK) 85wks,93.2,75,83.6,55.2,46.2,57.3,15,12.5,15,4.47,19.5,61.1,9.59,8.02,9.18,9.23,58.7,22.9,0.597,0.499,0.3,0.25,1.59,7.14,91.3
DO.0062,F,G8,LGDO-F-13,10/23/2011,12/4/2012,408,FCM (T-B-NK) 59wks,93.3,68.3,86.4,83.6,72.2,57.2,5.7,4.92,12.3,5.94,22.1,59.6,2.38,2.06,8.07,17.1,50.1,24.8,0.68,0.59,0.12,0.11,7.84,64.7,27.5
DO.0062,F,G8,LGDO-F-13,10/23/2011,6/12/2012,233,FCM (T-B-NK) 33wks,94.8,36.8,34.9,61.6,21.5,52.5,9.8,3.42,15.6,3.87,16.9,63.6,3.72,1.3,7.59,12.7,45.1,34.6,0.69,0.24,0.15,0.054,12.2,61.2,26.5
DO.0062,F,G8,LGDO-F-13,10/23/2011,6/4/2013,590,FCM (T-B-NK) 85wks,90.3,81.6,89,74.8,66.5,46.4,4.81,4.28,15.1,7.14,45.1,32.7,3.46,3.08,3.51,31,58.6,6.88,1.09,0.968,0.332,0.295,3.45,55.2,41.4
DO.0063,F,G8,LGDO-F-13,10/26/2011,12/4/2012,405,FCM (T-B-NK) 59wks,90.9,68.1,75.9,57.2,43.4,77.3,11,8.37,10.2,7.01,38.2,44.6,9.93,7.54,4.86,6.16,68.4,20.6,0.14,0.11,0.036,0.027,30.8,15.4,53.8
DO.0063,F,G8,LGDO-F-13,10/26/2011,6/12/2012,230,FCM (T-B-NK) 33wks,93.1,42.4,19.8,30.6,6.05,67.2,12.7,2.5,18.1,3.5,20.9,57.5,11.9,2.36,11.6,18.1,40.4,29.9,0.11,0.023,0.14,0.028,10.7,82.1,3.57
DO.0063,F,G8,LGDO-F-13,10/26/2011,6/4/2013,587,FCM (T-B-NK) 85wks,93.8,77.1,79.9,44.1,35.3,65,10.4,8.33,38.5,17.4,26.4,17.7,10.9,8.71,5.83,24.4,64.7,5.1,0.37,0.296,0.24,0.192,9.57,26.6,63.8
DO.0064,F,G8,LGDO-F-13,10/22/2011,12/4/2012,409,FCM (T-B-NK) 59wks,91.3,37.1,66.3,49.8,33,80.6,19.2,12.8,8.14,3.35,48.2,40.3,9.16,6.07,2.4,3.25,66.1,28.3,0.18,0.12,0.018,0.012,0,20,80
DO.0064,F,G8,LGDO-F-13,10/22/2011,6/12/2012,234,FCM (T-B-NK) 33wks,93,46.2,36,48.4,17.4,59.5,17.5,6.28,9.65,3.08,39.1,48.2,8.83,3.18,5.15,12.8,51.4,30.7,0.39,0.14,0.051,0.018,7.14,14.3,78.6
DO.0064,F,G8,LGDO-F-13,10/22/2011,6/4/2013,591,FCM (T-B-NK) 85wks,92.1,74.6,71.2,44.8,31.9,76.4,14,9.95,16.6,8.13,55.6,19.6,11.8,8.44,2.3,9.23,80.2,8.23,0.387,0.276,0.132,0.094,8.7,19.6,71.7
DO.0065,F,G8,LGDO-F-13,10/25/2011,12/4/2012,406,FCM (T-B-NK) 59wks,93.2,78.9,85.5,67.2,57.5,51.9,16.1,13.8,13.1,5.25,22.7,58.9,3.05,2.61,9.11,15.6,38.6,36.7,0.14,0.12,0.12,0.099,2.08,43.8,54.2
DO.0065,F,G8,LGDO-F-13,10/25/2011,6/12/2012,231,FCM (T-B-NK) 33wks,95.5,46.1,42,60.2,25.3,46.8,17.8,7.49,9.23,2.99,14,73.8,4.62,1.94,7.83,23,16.8,52.3,0.2,0.084,0.3,0.12,11.1,37.4,51.5
DO.0065,F,G8,LGDO-F-13,10/25/2011,6/4/2013,588,FCM (T-B-NK) 85wks,94,84.2,85.7,57.6,49.3,48.8,8.06,6.91,31,6.65,24.8,37.5,16.4,14.1,5.39,36.3,52.9,5.37,0.207,0.177,0.26,0.223,5.36,54.5,40.2
DO.0066,F,G8,LGDO-F-14,10/27/2011,12/4/2012,404,FCM (T-B-NK) 59wks,90.2,72.4,83.1,65.9,54.7,60.5,13.7,11.4,9.74,5.25,26.6,58.4,5.06,4.2,5.57,7.18,42.8,44.5,0.56,0.46,0.17,0.14,4.48,23.9,71.6
DO.0066,F,G8,LGDO-F-14,10/27/2011,6/12/2012,229,FCM (T-B-NK) 33wks,94.6,47.3,35.8,66.6,23.8,64.6,11.3,4.06,10.8,2.49,14,72.7,5.44,1.95,10.7,5.36,13.5,70.4,0.56,0.2,0.14,0.05,8.89,53.3,35.6
DO.0066,F,G8,LGDO-F-14,10/27/2011,6/4/2013,586,FCM (T-B-NK) 85wks,94,85,86.3,70.9,61.2,70.2,6.64,5.73,15.8,9.45,41.3,33.4,3.82,3.29,5.75,12.7,59.9,21.7,0.448,0.387,0.236,0.203,1.98,39.6,58.4
DO.0067,F,G8,LGDO-F-14,10/22/2011,12/4/2012,409,FCM (T-B-NK) 59wks,91.7,76,79.8,50.4,40.2,35.9,28.3,22.6,9.35,3.4,24.7,62.6,8.94,7.14,13,9.69,26.9,50.4,0.7,0.56,0.48,0.39,5.95,68.6,24.9
DO.0067,F,G8,LGDO-F-14,10/22/2011,6/12/2012,234,FCM (T-B-NK) 33wks,95,45.5,28.9,44,12.7,32.2,27,7.81,9.3,2.56,27.1,61,7.82,2.26,14.8,36.5,21.8,26.9,0.86,0.25,0.44,0.13,9.17,43.3,46.7
DO.0067,F,G8,LGDO-F-14,10/22/2011,6/4/2013,591,FCM (T-B-NK) 85wks,94.2,78,83.5,46.6,38.9,39.7,23.1,19.3,15.3,5.23,50.6,28.9,12.6,10.5,8.89,23.7,51.4,16,0.515,0.43,0.905,0.756,1.6,72.5,25.9
DO.0068,F,G8,LGDO-F-14,10/27/2011,12/4/2012,404,FCM (T-B-NK) 59wks,89.2,71.8,71.2,61.2,43.6,42.2,15.2,10.8,8.3,5.08,35.1,51.6,7.05,5.01,2.54,7.24,62.4,27.8,1.21,0.86,0.15,0.11,5.88,58.8,33.3
DO.0068,F,G8,LGDO-F-14,10/27/2011,6/12/2012,229,FCM (T-B-NK) 33wks,95.9,48.6,32.6,50.1,16.3,33.3,17.5,5.69,5.64,1.96,45.8,46.6,12.6,4.09,1.18,6.32,76.2,16.3,1.15,0.37,0.091,0.03,11.1,51.9,33.3
DO.0068,F,G8,LGDO-F-14,10/27/2011,6/4/2013,586,FCM (T-B-NK) 85wks,94.2,79.2,80.2,57.5,46.1,34.3,9.54,7.65,19,10.1,46.7,24.2,7.89,6.33,2,10.3,80.9,6.81,1.33,1.07,0.299,0.239,4.96,55.4,39.7
DO.0069,F,G8,LGDO-F-14,10/24/2011,12/4/2012,407,FCM (T-B-NK) 59wks,92.2,65.4,68.6,46.8,32.1,79.5,20.4,14,10.4,3.23,13.3,73.1,9.56,6.56,9.68,2.68,11.9,75.8,0.038,0.026,0.019,0.013,33.3,33.3,33.3
DO.0069,F,G8,LGDO-F-14,10/24/2011,6/12/2012,232,FCM (T-B-NK) 33wks,94.5,50.3,11.8,27.4,3.23,77.8,16.8,1.98,11.1,0.63,1.98,86.3,6.58,0.78,9.56,3.92,4.61,81.9,0.2,0.023,0.046,0.0054,50,33.3,16.7
DO.0069,F,G8,LGDO-F-14,10/24/2011,6/4/2013,589,FCM (T-B-NK) 85wks,93.4,75.2,77.6,60,46.6,74.5,6.74,5.23,42.1,9.81,11.9,36.2,3.87,3.01,23.9,14.6,24.7,36.9,0.255,0.198,0.217,0.168,20,26.2,53.8
DO.0070,F,G8,LGDO-F-14,10/25/2011,6/12/2012,231,FCM (T-B-NK) 33wks,87.4,41.3,16.1,13.5,2.17,61.5,21.5,3.47,5.28,1.46,37.4,55.9,5.72,0.92,2.67,0.42,20.7,76.2,0.65,0.11,0.86,0.14,13.1,50.5,36.4
DO.0071,F,G8,LGDO-F-15,10/22/2011,12/4/2012,409,FCM (T-B-NK) 59wks,92,72.5,79,41.2,32.5,55.5,23.6,18.6,7.4,2.74,24,65.8,14.6,11.5,5.91,3.62,49.7,40.8,0.051,0.04,0.027,0.021,30,40,30
DO.0071,F,G8,LGDO-F-15,10/22/2011,6/13/2012,235,FCM (T-B-NK) 33wks,94,73.1,86.1,37.4,32.2,43.9,28.9,24.9,3.51,0.44,4.27,91.8,19.5,16.8,13.1,6.35,18.1,62.5,0.17,0.15,0.092,0.08,46.3,26.8,26.8
DO.0071,F,G8,LGDO-F-15,10/22/2011,6/4/2013,591,FCM (T-B-NK) 85wks,94.2,78.4,82.6,54.2,44.7,50.4,17.3,14.3,20.8,4.57,27.5,47.1,12.1,9.97,5.51,3.35,66.8,24.3,0.228,0.189,0.0968,0.0799,5.13,7.69,87.2
DO.0072,F,G8,LGDO-F-15,10/26/2011,12/4/2012,405,FCM (T-B-NK) 59wks,92.3,62.6,68.6,34.2,23.5,67.1,27.1,18.6,9.38,6.15,48.8,35.7,14.8,10.2,2.95,7.64,75.2,14.3,0.038,0.026,0.016,0.011,20,40,40
DO.0072,F,G8,LGDO-F-15,10/26/2011,6/13/2012,231,FCM (T-B-NK) 33wks,87.9,51.3,76.5,35.9,27.4,55.4,25.9,19.8,7.69,0.95,9.07,82.3,19.6,15,12.2,22,26.8,39,0.27,0.21,0.097,0.074,48.7,25.6,25.6
DO.0072,F,G8,LGDO-F-15,10/26/2011,6/4/2013,587,FCM (T-B-NK) 85wks,93.3,74.3,75.3,31.9,24,61.5,19.3,14.5,24,9.63,43.5,22.9,15.3,11.5,4.27,13,75.9,6.84,0.258,0.194,0.2,0.15,10.7,13.3,76
