Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Transitions.Made,Correct.Transitions,X..Correct,Tmaze.Duration.Start.1st.min,Tmaze.Duration.Start.2nd.min,Tmaze.Duration.Start.3rd.min,Tmaze.Duration.Start.4th.min,Tmaze.Duration.Start.5th.min,Tmaze.Duration.Right.1st.min,Tmaze.Duration.Right.2nd.min,Tmaze.Duration.Right.3rd.min,Tmaze.Duration.Right.4th.min,Tmaze.Duration.Right.5th.min,Tmaze.Duration.Left.1st.min,Tmaze.Duration.Left.2nd.min,Tmaze.Duration.Left.3rd.min,Tmaze.Duration.Left.4th.min,Tmaze.Duration.Left.5th.min,Tmaze.Duration.Center.1st.min,Tmaze.Duration.Center.2nd.min,Tmaze.Duration.Center.3rd.min,Tmaze.Duration.Center.4th.min,Tmaze.Duration.Center.5th.min,Tmaze.total.Distance.1st.min,Tmaze.total.Distance.2nd.min,Tmaze.total.Distance.3rd.min,Tmaze.total.Distance.4th.min,Tmaze.total.Distance.5th.min,Tmaze.Latency.to.Center.1st.min,Tmaze.Latency.to.Center.2nd.min,Tmaze.Latency.to.Center.3rd.min,Tmaze.Latency.to.Center.4th.min,Tmaze.Latency.to.Center.5th.min
DO.1074,M,G10,CSDO-M-47,5/15/2012,11/1/2013,535,Mouse number <1100,16,11,68.75,19.5525,13.947,8.74189,7.17205,14.6493,9.74287,9.34248,14.5714,11.721,7.40725,18.4927,14.3394,6.07261,9.74287,7.87438,12.4122,22.638,30.7476,32.4318,31.5372,414.152,492.749,372.888,348.985,388.185,19.4857,64.8635,120,189.519,240.836
DO.1075,M,G10,CSDO-M-47,5/15/2012,11/1/2013,535,Mouse number <1100,7,1,14.28571429,29.8365,16.1562,60,35.7758,35.2753,12.6793,23.5569,NA,0.333667,9.57624,NA,NA,NA,NA,NA,17.017,21.9553,NA,24.4244,15.2152,398.524,321.904,262.133,232.154,244.229,22.6226,65.7324,NA,180.914,275.209
DO.1082,F,G11,CSDO-F-49,8/23/2012,2/28/2014,554,Mouse number <1100,9,4,44.44444444,33.2332,0.146814,13.6003,10.6773,4.80481,NA,5.07174,7.09376,1.78178,NA,6.01268,7.60093,NA,NA,8.94228,20.8208,47.047,39.5062,48.8755,15.5889,374.903,296.099,281.183,222.425,135.687,23.6236,67.6009,132.065,181.915,240
DO.1083,F,G11,CSDO-F-49,8/22/2012,2/28/2014,555,Mouse number <1100,23,14,60.86956522,30.3637,8.60861,16.8168,13.8805,9.80981,9.40941,11.6783,16.4831,12.4124,16.2162,3.74374,18.959,8.86219,6.53987,5.33867,14.7481,20.7541,17.8378,27.3674,25.6323,440.614,672.737,616.739,579.727,486.065,27.6276,64.9983,124.057,180,240
DO.1084,F,G11,CSDO-F-49,8/21/2012,2/28/2014,556,Mouse number <1100,35,26,74.28571429,19.8866,19.5529,12.0787,8.14147,10.2102,9.74308,7.34067,10.6106,19.286,7.74107,6.14615,13.0197,12.3323,3.67034,12.2789,22.6894,20.2202,24.9783,28.969,29.8365,727.781,980.598,883.163,655.513,709.08,14.2142,60.1935,120.12,180,240
DO.1085,F,G11,CSDO-F-49,8/23/2012,2/28/2014,554,Mouse number <1100,18,11,61.11111111,21.2212,7.87454,7.80781,9.07574,8.94228,NA,20.0334,14.7347,11.8785,6.74007,18.3517,14.2809,12.7661,16.3297,19.5863,20.6273,18.0781,24.4912,22.716,24.8649,449.205,623.073,531.23,354.607,462.969,20.6874,60,128.462,182.182,240
DO.1087,F,G11,CSDO-F-50,8/20/2012,8/30/2013,375,Mouse number <1100,5,4,80,27.4274,3.93727,28.1815,5.71905,NA,0.734068,8.40841,NA,NA,NA,9.20921,NA,NA,NA,NA,23.7638,49.7231,35.7558,54.4811,60,191.477,91.6416,86.1507,75.4098,33.3401,27.294,60,120,185.519,240
DO.1088,F,G11,CSDO-F-50,8/22/2012,8/30/2013,373,Mouse number <1100,14,9,64.28571429,26.026,16.8969,2.92292,0.800801,20.0868,16.957,23.7504,24.4244,28.1882,21.695,9.67634,8.07474,14.0807,5.33867,NA,8.00801,11.4781,18.9056,27.007,19.0858,258.691,333.152,241.08,196.146,197.477,23.4902,67.6009,122.856,180,243.844
DO.1089,F,G11,CSDO-F-50,8/22/2012,8/30/2013,373,Mouse number <1100,19,13,68.42105263,25.6256,8.08809,9.8632,11.011,3.9039,15.2219,9.336,11.6316,20.2669,9.94328,8.07474,14.3477,9.40941,5.80581,3.33667,11.2779,30.9109,29.8832,23.2499,44.4845,445.363,376.605,354.882,322.902,208.78,16.2829,61.6617,120,184.718,240
DO.1090,F,G11,CSDO-F-50,8/22/2012,8/30/2013,373,Mouse number <1100,16,10,62.5,30.3637,11.4114,10.7441,NA,19.1525,7.80781,7.54087,14.0807,19.713,20.8942,7.74775,19.346,3.87054,25.1585,NA,14.8148,24.1041,33.8405,17.2639,20.4872,363.938,342.284,275.571,248.402,237.43,27.0938,62.3957,120,180,254.521
DO.1091,F,G11,CSDO-F-51,8/20/2012,2/21/2014,550,Mouse number <1100,15,10,66.66666667,60,19.5462,21.021,17.1505,15.2819,NA,5.21855,8.86219,8.54187,NA,NA,6.47314,11.0777,6.27294,7.14047,NA,28.3617,18.9056,28.0347,11.9853,219.211,563.12,511.933,309.863,142.601,NA,66.6667,127.861,180,240
DO.1092,F,G11,CSDO-F-51,8/22/2012,2/21/2014,548,Mouse number <1100,8,7,87.5,32.7661,11.8118,0.286954,21.8018,4.50451,11.2112,12.4124,28.7621,NA,8.47514,NA,12.012,NA,23.3567,NA,15.8892,22.5626,30.3503,14.8415,46.8202,291.896,354.595,286.49,278.288,246.249,32.7661,60,120,201.802,240
DO.1093,F,G11,CSDO-F-51,8/23/2012,2/21/2014,547,Mouse number <1100,9,6,66.66666667,34.6346,13.5469,NA,26.3597,NA,13.9473,12.4258,24.6313,19.1325,NA,0.140141,13.4067,24.8916,0.427094,38.8455,10.3504,20.4137,8.27494,14.4411,22.0621,273.01,484.761,416.152,379.077,271.31,34.6346,60,140.874,199.199,240
DO.1094,F,G11,CSDO-F-51,8/20/2012,2/21/2014,550,Mouse number <1100,21,11,52.38095238,19.286,6.47314,6.27294,6.20621,8.87554,18.8856,17.4174,34.4344,33.994,24.1975,5.01168,20.2269,12.7327,8.47514,7.80781,16.1495,16.6166,6.02603,11.3914,12.8128,503.841,736.685,752.718,695.601,497.498,11.6116,63.1298,125.592,180,247.114
DO.1095,F,G11,CSDO-F-51,8/20/2012,2/21/2014,550,Mouse number <1100,15,11,73.33333333,12.2789,14.6813,13.4801,9.74308,4.97164,13.5469,9.94328,8.1615,14.9283,30.297,11.2779,NA,17.8846,6.13947,2.8028,22.1622,34.708,20.4738,28.5886,21.5949,373.482,416.863,537.804,473.766,447.068,9.87654,60,120,195.128,240
DO.1096,F,G11,CSDO-F-52,8/18/2012,3/1/2013,195,Mouse number <1100,6,4,66.7,59.3994,5.59893,NA,10.4104,NA,NA,5.80581,NA,NA,NA,NA,4.67134,NA,17.2172,43.5769,NA,39.5195,60,32.1054,16.3564,161.183,277.788,144.003,244.301,237.145,NA,61.9286,120,180,240
DO.1097,F,G11,CSDO-F-52,8/21/2012,3/1/2013,192,Mouse number <1100,11,10,90.9,17.7578,10.8709,6.8068,15.5489,0.133466,6.47314,14.628,2.12212,1.42809,12.1188,19.8866,24.291,6.67334,10.4104,13.5469,15.8158,10.2102,43.6637,32.4124,33.8672,571.712,406.778,346.507,341.08,408.664,13.6136,70.8709,122.122,180,244.244
DO.1098,F,G11,CSDO-F-52,8/21/2012,3/1/2013,192,Mouse number <1100,15,13,86.7,29.2292,9.27594,4.82483,7.18719,21.3547,15.2886,8.00133,13.2799,14.7748,8.58191,NA,14.8148,10.5439,NA,10.4104,15.4821,27.641,31.2179,38.038,19.5195,503.11,550.235,483.084,319.866,446.828,25.6256,61.9953,120,187.187,241.508
DO.1099,F,G11,CSDO-F-52,8/23/2012,3/1/2013,190,Mouse number <1100,24,18,75,17.2172,15.2819,8.9623,13.7938,2.2022,21.9553,13.0931,13.1331,10.8108,16.8836,7.08041,6.86687,9.67634,6.13947,9.00901,13.7471,24.291,27.5609,28.989,31.5716,682.559,630.816,591.183,556.187,432.022,17.2172,64.3977,123.724,180.714,240
DO.1100,F,G11,CSDO-F-52,8/21/2012,3/1/2013,192,Mouse number <1200,11,7,63.6,15.7491,NA,NA,12.7461,12.5459,10.7508,3.66366,15.4821,21.8886,3.87054,12.5459,11.8785,6.02603,3.31665,NA,20.8208,44.3243,38.4251,21.8485,42.5158,438.203,371.651,331.1,410.697,339.838,14.4144,63.7304,120,183.383,240
DO.1101,F,G11,CSDO-F-53,8/22/2012,9/6/2013,380,Mouse number <1200,9,4,44.44444444,32.032,1.13447,19.0858,NA,14.9149,14.4144,1.001,4.73807,9.87654,11.9453,NA,14.2142,NA,NA,NA,13.8872,44.4511,36.5766,50.5906,35.342,227.317,277.673,185.973,136.688,239.928,26.9603,60,120,180,240
DO.1102,F,G11,CSDO-F-53,8/23/2012,9/6/2013,379,Mouse number <1200,10,9,90,25.292,11.1445,4.73807,NA,0.667334,0.400401,8.75542,19.5395,8.20821,NA,8.14815,4.26426,7.87454,9.67634,NA,27.0938,36.7701,29.1158,43.1832,60,244.523,235,272.807,224.62,111.51,25.025,63.8639,121.989,180,240
DO.1103,F,G11,CSDO-F-53,8/22/2012,9/6/2013,380,Mouse number <1200,20,11,55,19.419,9.42508,10.9282,10.0098,13.0795,16.8165,6.8734,7.80764,6.60647,NA,7.48192,22.3473,8.49876,14.0884,20.3883,16.4161,23.6899,34.5004,36.7026,33.4995,546.197,622.944,492.573,385.887,115.156,11.6781,64.1295,121.853,180.443,260.388
DO.1105,F,G11,CSDO-F-53,8/24/2012,9/6/2013,378,Mouse number <1200,20,15,75,36.7034,0.934268,25.9593,10.7441,14.9816,0.400401,21.021,11.6984,22.5359,8.67534,0.740741,19.2125,16.4831,11.4381,17.9913,22.6894,19.8332,7.66099,16.4832,18.9189,272.992,444.161,481.372,374.625,404.378,36.5699,71.7384,120,188.789,250.317
DO.1106,F,G11,CSDO-F-54,8/19/2012,2/21/2014,551,Mouse number <1200,14,9,64.28571429,11.0777,11.8785,6.00601,8.8355,10.4505,27.1672,1.19453,12.8128,7.87454,8.87554,11.5449,13.8138,NA,25.292,NA,10.2769,33.8472,38.5118,13.8605,39.8732,475.209,391.665,310.005,261.146,299.554,11.9453,61.1945,120,180,250.517
DO.1107,F,G11,CSDO-F-54,8/20/2012,2/21/2014,550,Mouse number <1200,15,12,80,15.5489,30.3637,0.6006,1.49483,29.0023,16.9503,10.6106,13.8805,18.2182,4.57124,8.94228,7.40741,7.74107,NA,6.67334,17.4908,11.6183,37.3106,36.8836,19.9533,544.785,439.261,344.473,272.636,299.076,8.74207,60,120,180,269.069
DO.1108,F,G11,CSDO-F-54,8/21/2012,2/21/2014,549,Mouse number <1200,13,7,53.84615385,20.5539,13.1465,11.2779,6.27294,18.7521,10.8842,9.26927,12.4124,8.10144,2.97631,8.27494,22.0888,2.46914,18.8856,15.3487,17.1505,16.0961,35.2419,27.3407,23.1899,387.487,606.67,501.997,574.134,436.038,23.29,69.336,120,180,243.11
DO.1109,F,G11,CSDO-F-54,8/23/2012,2/21/2014,547,Mouse number <1200,16,11,68.75,27.8946,12.2122,9.00901,19.2192,13.013,10.6106,13.013,15.4821,15.4154,17.4174,8.47514,9.22256,17.8045,NA,11.1445,12.8862,25.0183,17.5042,25.2986,18.2916,475.022,461.156,458.224,379.971,360.781,20.287,60,127.327,180,240
DO.1111,F,G11,CSDO-F-55,8/22/2012,8/30/2013,373,Mouse number <1200,14,13,92.85714286,35.8358,25.025,7.94127,10.8108,37.0037,7.00701,7.07374,31.9653,16.7501,NA,7.07374,17.7511,NA,14.4144,7.34067,10.4171,10.684,20.2936,20.0267,16.5899,432.903,492.523,362.674,316.642,170.114,24.3577,60,120,180,240
DO.1113,F,G11,CSDO-F-55,8/22/2012,8/30/2013,373,Mouse number <1200,11,8,72.72727273,49.5819,10.5437,8.40823,16.6163,NA,NA,19.419,8.1413,10.3435,14.6143,NA,5.62135,11.1284,5.23682,11.6464,10.8852,24.6162,32.8559,28.404,33.2993,326.879,473.836,403.514,293.64,203.559,29.8292,60,122.52,180,251.379
DO.1114,F,G11,CSDO-F-55,8/20/2012,8/30/2013,375,Mouse number <1200,18,13,72.22222222,32.5726,3.59693,11.7451,8.40841,7.07374,13.4801,14.0274,12.1989,11.2779,7.50751,6.80681,8.20821,11.4781,10.4371,9.24925,7.67434,36.2362,24.9116,30.4771,36.8368,316.39,372.624,322.194,273.059,277.231,27.8946,60.6607,124.658,180,249.049
DO.1115,F,G11,CSDO-F-55,8/19/2012,8/30/2013,376,Mouse number <1200,18,10,55.55555556,20.4204,8.00801,9.20921,0.467134,13.1131,9.80981,16.5499,10.5639,24.3644,13.1198,10.6173,14.1408,12.6793,NA,12.4791,18.8856,22.7027,30.0834,35.7691,22.022,398.007,434.772,253.378,249.947,307.627,11.7451,68.4017,120,183.584,240.641
DO.1117,F,G11,CSDO-F-56,8/17/2012,3/8/2013,203,Mouse number <1200,10,8,80,21.8952,11.0043,NA,NA,NA,14.4811,0.667334,6.47314,NA,NA,6.53987,5.07174,8.40841,NA,1.36803,17.0838,42.9897,44.8515,60,58.632,663.335,585.83,412.054,221.511,278.285,21.4882,68.6019,120,180,240
DO.1118,F,G11,CSDO-F-56,8/22/2012,3/8/2013,198,Mouse number <1200,9,4,44.4,45.9793,0.333667,1.06773,11.8118,NA,NA,NA,12.9463,22.1555,0.066733,NA,3.06974,6.42643,11.1912,16.3497,14.0207,56.5966,39.4261,14.708,43.5168,361.241,386.779,420.329,426.223,354.444,45.8458,60,120,191.191,240
DO.1119,F,G11,CSDO-F-56,8/20/2012,3/8/2013,200,Mouse number <1200,12,6,50,27.6944,5.07174,13.7471,NA,9.47614,5.2052,9.67634,9.40941,18.1515,16.9837,8.80881,4.81815,7.99466,NA,NA,18.2249,40.1668,28.5819,41.7818,33.34,490.033,515.044,540.216,405.841,232.18,27.6944,60,124.391,180,240
DO.1120,F,G11,CSDO-F-56,8/20/2012,3/8/2013,200,Mouse number <1200,8,7,87.5,30.2302,7.34067,1.001,NA,NA,6.33967,0.133466,NA,7.60761,26.8268,8.54187,5.2052,14.4144,0.333667,NA,14.8882,46.5199,44.9183,52.1922,33.1064,495.349,457.72,451.544,348.128,329.312,30.2302,60,120,180,240
DO.1121,F,G11,CSDO-F-57,8/19/2012,3/8/2013,201,Mouse number <1200,13,9,69.2,18.3517,10.6106,NA,3.2032,NA,18.1515,4.53787,22.0888,NA,26.6266,8.07474,10.4771,5.69236,1.91525,NA,15.0884,33.1732,31.952,54.3477,33.3066,540.303,369.419,346.466,357.269,237.585,14.2809,60,120,181.915,240
DO.1123,F,G11,CSDO-F-57,8/21/2012,3/8/2013,199,Mouse number <1200,7,3,42.9,34.1008,20.8876,2.33567,NA,NA,NA,12.012,10.297,14.6613,31.9653,8.88222,2.1288,NA,9.87654,NA,16.8168,24.9049,45.699,35.4621,27.9346,513.097,540.949,441.514,423.086,299.841,34.1008,62.0621,120,193.927,240
DO.1124,F,G11,CSDO-F-57,8/23/2012,3/8/2013,197,Mouse number <1200,11,8,72.7,24.5579,NA,24.2442,2.38238,NA,9.34268,9.15582,10.3971,5.6056,11.3447,7.54087,5.40541,8.87554,NA,7.67434,17.6243,45.1718,16.283,51.6116,40.981,465.259,378.448,321.216,312.56,326.112,16.2162,60,130.397,182.382,240
DO.1125,F,G11,CSDO-F-57,8/23/2012,3/8/2013,197,Mouse number <1200,16,9,56.3,30.1635,11.9453,0.333667,10.8775,7.20721,13.6203,14.4745,18.8856,20.9543,NA,7.34067,13.2132,NA,8.47514,1.46814,8.87554,20.367,40.3804,19.4261,48.0547,519.891,580.379,233.809,431.523,263.612,21.5549,64.331,120,180,240
DO.1126,F,G11,CSDO-F-58,8/20/2012,9/6/2013,382,Mouse number <1200,14,6,42.85714286,18.159,22.3473,NA,12.6791,17.0167,16.683,23.9727,23.3403,19.2855,12.0785,NA,NA,18.909,3.64646,14.0805,25.4916,14.0805,20.1531,26.4576,16.2509,312.411,310.921,290.89,334.998,269.791,11.945,66.3316,130.528,182.846,240
DO.1127,F,G11,CSDO-F-58,8/21/2012,9/6/2013,381,Mouse number <1200,10,10,100,41.2404,2.73601,13.4131,3.3016,16.1841,7.61538,8.33357,8.80862,NA,8.74189,NA,6.94013,9.00882,2.93621,NA,11.4112,42.4574,29.1698,57.3657,35.2074,215.46,320.324,301.58,141.666,229.65,41.1069,61.5936,120,180,256.051
DO.1128,F,G11,CSDO-F-58,8/20/2012,9/6/2013,382,Mouse number <1200,21,13,61.90476191,24.4239,10.6104,4.47104,19.6859,17.3503,10.0765,13.3464,10.4769,3.36833,18.3196,13.7547,6.59854,18.3513,10.21,NA,12.4789,30.5791,28.369,27.67,25.7586,585.921,446.455,356.401,274.409,230.737,17.2169,63.5956,120,180,247.909
DO.1129,F,G11,CSDO-F-58,8/24/2012,9/6/2013,378,Mouse number <1200,12,8,66.66666667,20.6869,4.07065,11.6781,11.945,NA,6.73993,15.3484,NA,8.70689,11.5129,9.40921,4.13738,7.47398,NA,6.6732,23.6978,38.1119,42.9833,39.8152,42.4145,488.955,486.998,346.828,250.782,351.298,20.42,60,120,180,242.037
DO.1130,F,G11,CSDO-F-58,8/22/2012,9/6/2013,380,Mouse number <1200,12,9,75,21.021,14.8815,14.5479,13.4401,9.64965,9.67634,4.93827,11.2779,14.4144,25.1585,10.6773,6.33967,NA,9.27594,11.4114,19.4928,34.7748,34.7748,23.3367,14.5812,379.302,263.568,244.148,290.11,241.324,20.7541,60,120,180,249.316
DO.1131,F,G11,CSDO-F-59,8/24/2012,2/28/2014,553,Mouse number <1200,11,8,72.72727273,32.3724,32.2256,37.7244,30.4104,27.7277,6.53987,6.87354,13.2132,9.94328,NA,10.8108,7.00701,NA,NA,17.6176,10.2102,13.7604,9.0624,19.5796,14.6547,331.998,467.289,310.229,288.273,339.966,30.5639,70.6707,120,210.41,240
DO.1132,F,G11,CSDO-F-59,8/21/2012,2/28/2014,556,Mouse number <1200,8,3,37.5,60,60,60,27.5409,11.0777,NA,NA,NA,6.33967,2.6026,NA,NA,NA,11.7718,8.18151,NA,NA,NA,14.5479,38.4718,365.26,284.168,229.085,387.635,494.978,NA,NA,NA,207.474,240.307
DO.1133,F,G11,CSDO-F-59,8/21/2012,2/28/2014,556,Mouse number <1200,8,5,62.5,16.016,24.6914,NA,0.667334,18.7187,2.00868,26.2863,0.600601,NA,NA,22.3557,NA,NA,30.03,NA,19.7531,8.95562,59.2659,29.3026,41.2813,409.8,338.258,247.623,258.184,235.87,15.4821,73.4067,120,180,240
DO.1135,F,G11,CSDO-F-59,8/21/2012,2/28/2014,556,Mouse number <1200,16,8,50,15.6823,NA,11.0777,10.2769,NA,10.01,17.8178,19.9733,19.693,37.3106,15.4221,21.4147,10.8775,NA,9.34268,19.6196,20.9009,18.3383,29.9633,13.4134,570.662,368.809,389.835,304.31,247.251,15.6823,68.1348,120,181.181,240.174
DO.1136,F,G11,CSDO-F-60,8/21/2012,3/1/2013,192,Mouse number <1200,21,13,61.9,24.4912,11.2779,10.8108,19.019,10.4771,9.88322,22.9496,13.1465,11.6383,24.7314,7.87454,5.13847,1.46814,7.54087,8.00801,17.4174,20.5672,34.4411,21.6683,16.2496,533.276,622.662,447.665,532.139,362.957,17.6844,66.1995,120,180,264.731
DO.1137,F,G11,CSDO-F-60,8/22/2012,3/1/2013,191,Mouse number <1200,12,7,58.3,32.1655,28.2416,47.2339,13.013,12.9463,2.87621,4.26426,NA,20.5138,16.3564,11.4781,14.0807,5.09176,9.52286,25.1585,13.4134,13.4134,7.54087,16.8168,5.53887,390.515,465.822,390.758,512.213,454.122,32.1655,64.2643,136.336,183.917,245.712
DO.1138,F,G11,CSDO-F-60,8/21/2012,3/1/2013,192,Mouse number <1200,15,10,66.7,18.285,17.8846,9.14247,NA,21.288,6.94027,7.54087,15.4821,25.8926,28.8288,18.692,0.593927,6.67334,9.20921,NA,16.0827,33.4468,28.6353,24.7648,9.81648,683.037,523.804,444.133,384.87,374.436,17.6844,60.6607,120,180,240
DO.1139,F,G11,CSDO-F-60,8/20/2012,3/1/2013,193,Mouse number <1200,7,7,100,47.7811,3.06974,NA,NA,12.6126,10.5506,3.86386,5.89256,11.7251,3.53687,NA,10.4104,NA,14.8815,NA,1.6016,42.0554,54.1074,33.3934,43.4501,302.398,375.085,267.851,299.961,292.61,47.7811,63.8639,120,191.725,240
DO.1140,F,G11,CSDO-F-60,8/17/2012,3/1/2013,196,Mouse number <1200,17,13,76.5,28.6954,12.012,5.40541,6.00601,18.8188,9.60961,15.0817,12.4992,27.5409,16.4164,1.54154,17.2239,8.12813,1.8285,10.317,20.1535,15.6824,33.9006,24.1575,14.4478,481.182,613.833,375.67,405.839,399.242,27.5609,64.6647,121.054,187.187,250.317
DO.1141,M,G11,CSDO-M-49A,8/22/2012,8/30/2013,373,Mouse number <1200,16,13,81.25,16.2826,15.5486,3.69406,18.2608,6.94013,3.14434,25.2168,22.8891,5.2051,7.20706,17.4171,8.00784,5.93915,7.54072,16.5495,23.4229,11.7607,28.3452,29.8609,33.7347,402.718,389.74,361.729,290.002,250.872,16.2159,73.0048,120,195.258,240
DO.1142,M,G11,CSDO-M-49C,8/21/2012,8/30/2013,374,Mouse number <1200,9,6,66.66666667,45.045,17.4842,4.53787,NA,14.9483,NA,7.95462,4.25759,11.7451,8.40841,0.467134,9.20921,NA,1.06773,NA,16.4231,25.6857,55.7424,47.4541,37.2439,148.098,302.273,201.36,208.667,282.834,42.7761,60,124.258,180,240
DO.1145,M,G11,CSDO-M-49A,8/21/2012,8/30/2013,374,Mouse number <1200,12,11,91.66666667,22.0295,11.6702,20.6869,NA,28.1609,13.6801,12.1452,22.6221,16.4828,NA,10.7439,14.948,NA,25.2914,NA,14.0137,20.8362,17.2915,19.0933,23.7249,369.889,448.281,275.704,297.552,192.277,11.0108,71.3365,120,180,240
DO.1146,M,G11,CSDO-M-50,8/21/2012,2/28/2014,556,Mouse number <1200,13,7,53.84615385,32.9062,10.6707,8.3617,6.31965,9.00901,4.80481,12.6126,20.3537,13.4801,12.2789,5.60561,3.06974,NA,16.3096,3.10978,16.1495,34.1141,31.0177,24.8248,35.1351,537.921,327.367,350.731,326.645,391.632,26.026,60.1935,120,181.381,243.11
DO.1147,M,G11,CSDO-M-50,8/22/2012,2/28/2014,555,Mouse number <1200,6,4,66.66666667,26.4932,59.0057,54.4411,NA,27.1605,13.4801,NA,1.08776,31.8785,17.2172,NA,NA,NA,21.0878,NA,19.693,1.06106,4.47114,7.16717,15.5556,142.012,71.6358,270.423,320.83,343.804,21.8218,60,174.374,211.879,240
DO.1148,M,G11,CSDO-M-50,8/19/2012,2/28/2014,558,Mouse number <1200,20,12,60,18.7521,9.94328,14.1675,10.8575,15.382,14.5546,17.6109,4.27094,12.2789,NA,7.67434,15.8825,2.4024,4.0307,6.84685,19.0858,15.2286,39.2259,21.4214,37.8378,889.256,910.967,520.434,292.326,320.613,11.5449,62.1288,120,202.336,246.78
DO.1149,M,G11,CSDO-M-50B,8/24/2012,2/28/2014,553,Mouse number <1200,4,2,50,44.985,32.0254,32.0521,7.98799,39.2392,NA,NA,NA,0.400401,NA,NA,NA,NA,NA,6.67334,14.9483,27.5742,29.0824,51.011,13.687,262.77,177.844,213.757,175.65,259.595,10.6773,62.7961,120,184.985,240
DO.1151,M,G11,CSDO-M-50,8/22/2012,3/8/2013,198,Mouse number <1200,13,8,61.5,29.5696,10.2035,7.74107,12.012,10.1768,14.4811,5.07174,9.82983,12.9263,13.8138,NA,17.2172,7.40741,NA,NA,15.9493,27.1738,34.955,34.5946,35.6089,412.805,570.275,446.589,435.312,408.771,16.6834,63.33,120,189.189,240
DO.1152,M,G11,CSDO-M-51,8/19/2012,3/8/2013,201,Mouse number <1200,11,6,54.5,42.7761,2.33567,0.467134,2.6026,NA,5.47214,1.93527,NA,NA,14.8148,NA,14.3477,10.4771,11.6116,9.74307,11.685,40.981,48.9223,45.5189,35.5756,291.356,519.783,421.528,329.006,336.537,42.7761,60,120,180,240
DO.1153,M,G11,CSDO-M-51,8/22/2012,3/8/2013,198,Mouse number <1200,30,15,50,18.018,4.13747,15.1485,8.20821,15.8825,14.2142,23.6904,5.27194,14.0807,19.8198,11.8185,12.2723,13.7671,4.11745,5.93927,15.9493,19.7664,25.8125,33.5269,18.2249,781.618,843.772,665.306,506.914,511.279,16.4831,63.33,120,184.117,240
DO.1154,M,G11,CSDO-M-51,8/24/2012,3/8/2013,196,Mouse number <1200,9,6,66.7,43.3167,3.86386,0.533868,NA,16.9503,8.94228,12.9463,NA,NA,0.066733,NA,10.8108,NA,16.4164,6.94027,7.54087,32.1788,59.2659,43.7171,35.9092,361.157,425.909,288.268,387.759,375.847,29.7631,63.9306,120,180,240
DO.1155,M,G11,CSDO-M-51,8/17/2012,3/8/2013,203,Mouse number <1200,6,4,66.7,17.0837,NA,2.35569,12.993,NA,11.2779,2.8028,NA,NA,9.00901,15.6156,9.55622,4.79146,7.67434,NA,16.0894,47.5742,52.7861,39.2659,50.8575,336.72,342.362,312.923,319.624,240.213,17.0837,60,124.791,193.06,240
DO.1156,M,G11,CSDO-M-52A,8/23/2012,2/21/2014,547,Mouse number <1200,4,4,100,19.7527,1.73503,20.5535,NA,15.0147,2.73601,NA,NA,NA,NA,3.47006,NA,NA,NA,12.8793,31.5054,58.265,39.3798,60,28.8632,432.319,252.668,219.824,32.7502,179.317,9.14228,60,120,180,240
DO.1157,M,G11,CSDO-M-52,8/17/2012,2/21/2014,553,Mouse number <1200,16,13,81.25,26.4932,15.015,16.016,26.8535,8.51518,8.67534,NA,13.013,0.133467,30.4638,12.1455,16.016,9.54288,14.6146,3.87054,12.953,31.6383,21.1612,12.1255,18.9523,398.815,339.778,379.972,327.713,343.564,26.026,60,120,180,244.111
DO.1158,M,G11,CSDO-M-52,8/19/2012,2/21/2014,551,Mouse number <1200,17,11,64.70588235,16.8836,1.53487,11.5449,18.6854,NA,11.8118,10.3437,19.2392,12.7261,NA,6.53987,2.26894,6.87354,6.33967,6.27294,24.2976,46.3864,22.2756,22.5159,51.358,566.833,324.04,401.447,394.766,247.273,1.53487,60,120,183.65,240
DO.1159,M,G11,CSDO-M-52,8/21/2012,2/21/2014,549,Mouse number <1200,19,14,73.68421053,20.4872,16.3497,2.02202,13.5269,6.07274,6.80681,4.67134,7.14047,21.7551,12.1455,12.9463,5.27194,8.74207,8.60861,6.07274,21.2279,33.3734,41.7618,15.0417,36.7768,524.625,557.026,459.5,529.951,300.704,20.4872,60,120,186.119,240
DO.1161,M,G11,CSDO-M-53,8/19/2012,9/6/2013,383,Mouse number <1200,11,7,63.63636364,18.2182,35.5689,13.2799,1.46814,14.0807,3.07641,9.336,11.8318,0.714047,NA,10.01,NA,10.4104,NA,22.6894,29.5629,16.0961,26.5465,58.9523,25.2986,275.498,307.969,319.157,137.611,239.68,17.8846,67.1338,120,180.714,240
DO.1162,M,G11,CSDO-M-53C,8/22/2012,9/6/2013,380,Mouse number <1200,33,15,45.45454546,17.4838,15.8155,10.8106,16.3493,9.07555,10.6771,10.6771,16.8165,21.6212,20.6598,12.8125,1.01684,13.5307,5.73895,18.2846,17.8921,33.4915,19.7097,16.6242,13.1812,912.079,554.542,572.756,501.9,501.115,13.6801,60,128.259,180,240
